account_id,customer_id,branch_id,account_type,opening_date,current_balance,account_status
506592,106805,16,Savings,2025-05-03,203810.75,Dormant
506593,100320,29,Savings,2021-11-02,219542.94,Active
506594,101409,25,Current,2024-10-09,55831.08,Closed
506595,108361,35,Premium,2022-09-20,218275.94,Active
506596,104366,22,Savings,2017-05-15,136037.68,Active
506597,109120,28,Savings,2024-11-04,221294.43,Active
506598,106185,15,Savings,2019-02-15,8837.57,Active
506599,108685,7,Savings,2017-11-10,25447.78,Active
506600,103484,40,Savings,2018-11-21,445867.5,Active
506601,101457,34,Savings,2019-10-26,44488.04,Active
506602,108719,5,Salary,2025-12-24,74245.05,Active
506603,107594,35,Savings,2018-09-27,196016.82,Active
506604,109781,7,Savings,2022-05-07,62629.53,Active
506605,108485,4,Current,2022-09-28,89171.69,Active
506606,105598,18,Current,2020-07-23,93976.74,Active
506607,104971,18,Current,2023-08-04,188380.83,Active
506608,105408,27,Current,2020-10-31,22488.01,Active
506609,109731,16,Savings,2018-10-16,47653.69,Active
506610,107296,5,Salary,2025-03-19,96114.15,Active
506611,108510,28,Current,2025-06-02,148438.75,Active
506612,102188,22,Savings,2017-12-03,23527.6,Active
506613,103070,33,Savings,2019-03-10,64066.22,Active
506614,104118,22,Premium,2026-01-04,237642.07,Active
506615,105377,38,Savings,2025-10-31,297753.69,Active
506616,102830,34,Premium,2024-06-25,37455.91,Active
506617,108699,8,Current,2019-02-02,36341.49,Active
506618,108893,35,Savings,2023-08-06,115199.98,Active
506619,103131,40,Salary,2017-12-02,33305.52,Active
506620,103476,7,Savings,2024-02-26,377506.0,Active
506621,107910,16,Savings,2025-01-20,66554.95,Active
506622,106391,2,Current,2023-08-15,23955.65,Active
506623,105451,38,Savings,2018-07-25,98504.85,Active
506624,101005,40,Premium,2024-08-01,27542.28,Active
506625,107685,32,Savings,2023-07-06,173497.96,Active
506626,108932,35,Salary,2022-12-07,9352.04,Active
506627,104454,19,Savings,2022-04-24,55781.75,Active
506628,104249,11,Savings,2025-12-26,315484.61,Active
506629,104473,14,Salary,2022-12-24,32690.94,Active
506630,104416,29,Savings,2017-08-28,114175.33,Active
506631,107281,6,Savings,2025-10-24,37963.72,Active
506632,102625,13,Salary,2025-12-30,244806.71,Dormant
506633,102820,27,Savings,2020-05-15,136324.85,Active
506634,107956,31,Savings,2023-10-30,11842.6,Active
506635,100133,17,Premium,2017-04-26,124698.13,Active
506636,100182,22,Savings,2022-11-15,161685.52,Dormant
506637,106491,3,Savings,2017-02-21,211180.34,Active
506638,104440,18,Savings,2021-05-13,45478.21,Active
506639,105481,18,Savings,2024-07-12,130491.96,Active
506640,103493,10,Savings,2017-05-17,87946.4,Active
506641,106043,12,Savings,2023-10-23,166247.74,Active
506642,106211,11,Savings,2022-06-26,125478.16,Active
506643,108946,20,Salary,2019-01-25,265256.24,Active
506644,108749,20,Current,2020-06-16,44615.8,Active
506645,106418,17,Salary,2019-10-04,296241.36,Closed
506646,104213,23,Salary,2020-02-13,125466.74,Active
506647,101016,6,Salary,2019-03-22,69246.12,Active
506648,105704,4,Savings,2022-09-10,300185.3,Active
506649,106589,6,Premium,2017-04-26,62320.09,Active
506650,109332,22,Savings,2017-03-14,215296.72,Active
506651,106235,9,Premium,2019-09-17,32379.89,Active
506652,101036,7,Current,2017-03-19,24996.5,Active
506653,103625,36,Savings,2019-06-15,73473.98,Active
506654,108902,34,Current,2024-11-18,51404.02,Active
506655,108413,31,Salary,2025-09-12,33044.55,Active
506656,108373,5,Savings,2022-09-28,105760.17,Dormant
506657,104219,18,Current,2024-12-27,141696.33,Active
506658,108952,11,Current,2025-05-25,19228.89,Active
506659,105456,29,Salary,2017-05-26,34102.03,Active
506660,100962,34,Premium,2017-06-26,299348.2,Active
506661,100990,6,Current,2025-10-08,29496.8,Active
506662,103799,2,Savings,2022-04-28,18954.85,Dormant
506663,107839,19,Premium,2019-07-18,156337.21,Active
506664,102247,6,Salary,2017-04-10,16625.6,Active
506665,102538,35,Savings,2018-02-10,113087.35,Active
506666,105555,14,Savings,2021-12-04,67321.09,Active
506667,102167,3,Salary,2018-10-24,15649.1,Active
506668,106939,20,Salary,2023-11-18,16489.31,Active
506669,108318,12,Savings,2020-06-25,191351.21,Active
506670,104795,37,Savings,2024-03-03,20746.69,Active
506671,107615,32,Current,2023-11-23,260167.24,Active
506672,102840,36,Current,2018-02-05,333671.22,Active
506673,101892,19,Savings,2025-05-15,20194.88,Active
506674,107846,4,Savings,2022-01-16,47131.85,Active
506675,101595,5,Salary,2019-06-14,98651.47,Active
506676,100876,28,Savings,2017-11-07,288598.23,Active
506677,108451,39,Current,2025-08-08,21162.27,Active
506678,105930,28,Savings,2022-02-28,61383.45,Active
506679,106481,33,Savings,2022-05-28,432228.08,Active
506680,100475,14,Savings,2024-11-29,66657.8,Dormant
506681,103825,10,Savings,2023-11-20,49762.42,Active
506682,105310,33,Premium,2020-05-12,159356.07,Active
506683,106386,21,Current,2022-02-07,25106.5,Active
506684,105981,10,Current,2025-01-04,72610.58,Active
506685,106047,21,Savings,2021-11-20,102403.82,Active
506686,100951,28,Salary,2023-08-02,68266.94,Active
506687,104915,3,Savings,2025-06-07,95517.29,Active
506688,102381,9,Salary,2018-10-06,51065.57,Active
506689,105587,29,Salary,2024-11-25,58322.71,Active
506690,107301,27,Savings,2018-01-12,67251.66,Active
506691,104704,34,Current,2025-06-28,123105.25,Active
506692,106050,27,Savings,2024-05-09,57854.63,Active
506693,104364,14,Salary,2020-07-14,88185.3,Active
506694,106825,24,Salary,2025-06-24,275795.81,Active
506695,107118,21,Premium,2017-08-07,353755.49,Active
506696,100802,26,Savings,2022-11-18,44817.25,Active
506697,104834,30,Current,2017-03-24,53003.22,Active
506698,103260,34,Current,2017-07-07,61369.11,Dormant
506699,103980,15,Salary,2018-10-24,136484.4,Active
506700,101572,36,Savings,2019-01-04,16698.25,Active
506701,100977,37,Savings,2022-01-14,30449.99,Active
506702,107167,37,Savings,2025-11-09,14845.59,Active
506703,100599,4,Current,2021-11-22,191412.42,Active
506704,108599,5,Salary,2024-11-10,104020.98,Active
506705,105813,21,Salary,2025-11-12,170671.32,Active
506706,109752,38,Savings,2024-02-23,70887.15,Active
506707,109017,39,Savings,2022-03-29,115273.61,Active
506708,104914,2,Salary,2019-07-07,71728.69,Active
506709,107377,9,Savings,2023-02-01,121899.97,Active
506710,103143,29,Premium,2020-09-22,83146.12,Closed
506711,109561,10,Premium,2019-12-20,196191.74,Active
506712,103874,26,Salary,2022-01-03,61921.15,Active
506713,106426,11,Current,2018-07-12,307182.38,Active
506714,107870,10,Premium,2018-09-11,72743.81,Active
506715,108212,27,Savings,2020-01-27,16179.86,Active
506716,109560,24,Salary,2024-08-07,24999.44,Active
506717,106209,24,Premium,2025-08-24,86394.56,Dormant
506718,104044,38,Current,2019-02-01,22674.99,Active
506719,109082,16,Premium,2025-03-20,16955.14,Active
506720,105652,40,Salary,2022-12-30,702297.29,Active
506721,109636,29,Savings,2024-06-01,44194.0,Active
506722,109280,8,Savings,2017-12-31,301950.9,Active
506723,100125,35,Salary,2020-02-27,152643.09,Active
506724,109848,13,Current,2021-11-08,57379.87,Active
506725,109525,23,Current,2022-05-05,71424.62,Active
506726,105163,22,Salary,2017-09-21,399915.8,Active
506727,100887,11,Savings,2022-03-24,99679.38,Active
506728,101900,33,Salary,2018-06-13,214471.04,Active
506729,104880,9,Salary,2023-06-29,20791.48,Active
506730,105617,16,Salary,2019-07-10,196236.41,Active
506731,109736,36,Salary,2023-10-11,122755.75,Active
506732,103806,25,Savings,2025-10-11,11720.14,Active
506733,109329,3,Savings,2020-05-17,8819.63,Active
506734,108540,38,Salary,2024-01-04,40014.27,Dormant
506735,106418,4,Current,2021-07-28,40762.12,Active
506736,103097,20,Salary,2023-06-11,30727.33,Active
506737,107431,40,Salary,2018-07-16,26549.83,Active
506738,102708,14,Savings,2021-07-15,74774.24,Active
506739,109531,15,Savings,2018-02-07,5766.82,Active
506740,100525,32,Salary,2018-10-13,28752.63,Active
506741,107910,24,Current,2018-05-02,40604.4,Active
506742,105645,37,Savings,2023-11-09,59481.1,Active
506743,103111,1,Salary,2021-10-22,83268.76,Active
506744,100314,27,Savings,2023-06-06,236076.65,Active
506745,102022,30,Savings,2024-03-13,102678.18,Active
506746,109680,40,Current,2020-06-24,205340.3,Active
506747,107887,9,Savings,2017-08-26,74479.56,Active
506748,109762,22,Salary,2020-11-29,223617.73,Active
506749,108912,1,Savings,2019-09-24,188336.57,Active
506750,108223,2,Savings,2025-07-07,104199.55,Dormant
506751,107527,37,Salary,2025-05-10,240916.12,Active
506752,103708,33,Current,2019-04-03,137245.22,Active
506753,108628,18,Salary,2017-07-07,209898.59,Dormant
506754,107449,40,Savings,2025-06-27,90848.85,Active
506755,109244,16,Salary,2024-11-03,45811.79,Active
506756,104809,12,Savings,2020-02-14,24697.1,Active
506757,103377,24,Savings,2018-04-08,102735.3,Active
506758,105570,4,Salary,2018-03-14,11444.64,Active
506759,101361,40,Savings,2020-03-25,61999.33,Dormant
506760,104894,20,Savings,2021-06-17,63173.17,Closed
506761,103514,31,Savings,2021-01-26,76585.17,Active
506762,104917,37,Salary,2021-10-19,45174.99,Active
506763,108301,29,Savings,2017-07-02,136921.41,Active
506764,104060,20,Savings,2022-01-07,21237.1,Active
506765,104015,38,Premium,2023-03-10,156891.72,Active
506766,109642,21,Current,2025-04-26,138700.71,Active
506767,105598,26,Salary,2025-10-22,22927.52,Active
506768,105817,8,Savings,2020-08-22,90854.24,Active
506769,102026,6,Current,2025-02-24,256465.74,Active
506770,108396,22,Premium,2023-04-10,72979.46,Active
506771,102025,29,Savings,2020-06-04,152647.77,Active
506772,104423,19,Savings,2019-06-23,136286.37,Active
506773,100018,37,Premium,2024-01-09,322733.54,Closed
506774,106063,2,Savings,2020-01-11,160767.31,Active
506775,103795,27,Current,2024-12-17,84577.75,Active
506776,105418,2,Savings,2018-01-11,128170.91,Active
506777,102518,25,Salary,2017-06-19,189175.28,Active
506778,100222,14,Salary,2024-02-02,78914.02,Active
506779,103507,10,Savings,2024-09-04,107396.81,Active
506780,105601,13,Savings,2025-02-19,460353.5,Active
506781,107497,38,Current,2018-12-21,52536.36,Active
506782,103681,39,Savings,2024-01-11,30130.82,Active
506783,106457,35,Savings,2025-04-03,48598.95,Active
506784,106781,36,Savings,2022-02-07,83284.15,Active
506785,100791,1,Current,2022-08-26,39068.38,Active
506786,104126,13,Salary,2019-03-09,240077.97,Active
506787,100141,10,Savings,2026-01-09,30643.7,Active
506788,107595,35,Current,2019-09-17,91433.83,Active
506789,108266,24,Savings,2019-09-03,86775.46,Active
506790,109511,5,Salary,2024-02-08,148636.06,Active
506791,104664,4,Savings,2020-05-02,114692.53,Active
506792,100227,7,Current,2024-02-24,88777.49,Active
506793,103897,19,Savings,2021-08-23,65916.28,Active
506794,102923,13,Savings,2023-12-27,117386.07,Active
506795,109287,37,Savings,2025-01-09,24804.76,Active
506796,103417,8,Salary,2022-01-21,119148.17,Active
506797,105110,32,Savings,2022-03-12,61136.55,Active
506798,103692,39,Savings,2024-10-26,105116.86,Active
506799,104636,29,Savings,2023-01-19,493773.56,Dormant
506800,104240,10,Salary,2025-10-28,91906.54,Active
506801,108493,25,Savings,2024-10-19,34631.28,Active
506802,105349,24,Current,2020-02-07,184800.87,Dormant
506803,101211,39,Current,2025-07-25,85808.16,Active
506804,104300,27,Salary,2018-10-08,152226.77,Active
506805,108521,38,Premium,2020-12-19,57915.59,Active
506806,108348,20,Savings,2017-09-24,141749.06,Active
506807,100107,21,Savings,2018-01-22,58657.87,Active
506808,103084,28,Savings,2020-05-27,27969.12,Dormant
506809,100067,25,Savings,2025-09-10,73264.45,Active
506810,109532,38,Savings,2020-05-08,349704.21,Active
506811,109099,11,Premium,2020-03-25,84032.6,Active
506812,102067,14,Savings,2021-03-29,110872.79,Active
506813,101379,33,Savings,2023-04-28,16231.79,Active
506814,109347,24,Current,2020-09-01,192097.45,Active
506815,107711,3,Premium,2021-08-26,136860.35,Active
506816,105613,6,Premium,2019-08-17,178523.34,Active
506817,109401,6,Salary,2023-02-20,35707.57,Active
506818,105522,36,Savings,2025-08-13,92066.78,Active
506819,105633,26,Salary,2025-08-25,376025.97,Active
506820,100713,23,Savings,2024-12-07,323994.87,Active
506821,104561,37,Current,2020-12-21,60800.09,Active
506822,108145,17,Savings,2023-05-09,142299.61,Active
506823,107326,1,Salary,2018-06-07,31436.27,Active
506824,106368,38,Salary,2019-03-13,76793.77,Active
506825,108988,33,Premium,2023-11-08,108131.33,Active
506826,106065,39,Premium,2022-03-28,55511.37,Active
506827,108725,33,Savings,2021-01-20,340857.2,Active
506828,105105,9,Current,2025-03-09,51614.12,Active
506829,109015,27,Savings,2021-03-07,58180.08,Active
506830,109922,13,Savings,2020-07-01,210181.65,Active
506831,101524,7,Savings,2024-07-11,50809.41,Active
506832,101296,7,Current,2025-06-23,93408.29,Active
506833,101465,7,Premium,2023-02-14,29203.29,Active
506834,106044,34,Savings,2025-11-02,46553.65,Active
506835,106787,33,Salary,2022-07-20,36317.82,Closed
506836,107218,34,Savings,2021-07-07,344699.15,Active
506837,108506,6,Salary,2019-09-27,39450.37,Active
506838,103464,38,Salary,2020-01-24,92590.66,Active
506839,104641,1,Savings,2018-08-31,52526.62,Active
506840,105643,33,Savings,2022-10-19,57351.83,Closed
506841,108868,4,Savings,2020-12-15,542971.81,Active
506842,103475,7,Salary,2023-02-04,364246.3,Active
506843,101430,25,Salary,2022-06-14,36663.59,Active
506844,104213,24,Savings,2022-09-21,64246.93,Active
506845,108231,3,Premium,2024-02-09,49160.72,Active
506846,102105,35,Premium,2022-09-23,266009.26,Active
506847,102539,24,Current,2023-04-29,490588.11,Dormant
506848,108864,37,Savings,2019-11-25,91826.24,Active
506849,104544,13,Current,2024-10-19,16396.25,Dormant
506850,100599,35,Salary,2022-08-24,273528.12,Active
506851,107398,10,Premium,2022-01-08,42537.44,Active
506852,107399,31,Savings,2025-12-16,150059.07,Active
506853,103801,3,Savings,2018-07-16,241966.83,Dormant
506854,108330,26,Current,2024-07-23,286804.09,Active
506855,107172,8,Salary,2023-03-13,71177.31,Active
506856,105622,9,Salary,2017-04-13,275386.38,Active
506857,103941,16,Salary,2024-10-16,51721.88,Active
506858,109623,24,Savings,2018-04-24,665249.56,Dormant
506859,105711,34,Current,2021-01-10,46808.26,Dormant
506860,102089,33,Salary,2025-07-23,51022.54,Active
506861,103207,6,Salary,2020-05-09,10547.18,Active
506862,105388,10,Premium,2022-02-20,472812.49,Dormant
506863,109615,24,Savings,2024-07-15,524692.17,Active
506864,100300,9,Premium,2020-08-11,99492.64,Dormant
506865,101024,39,Salary,2025-12-15,115560.97,Active
506866,102819,39,Savings,2018-10-27,49015.84,Active
506867,102553,12,Savings,2017-04-24,58094.91,Active
506868,100316,1,Savings,2020-01-04,598203.35,Active
506869,100536,12,Salary,2020-04-08,91182.34,Active
506870,101853,13,Savings,2018-01-08,48618.51,Active
506871,102020,6,Current,2025-03-30,21436.11,Closed
506872,105989,3,Premium,2023-05-30,168022.98,Active
506873,104191,1,Savings,2019-10-10,109953.61,Active
506874,109605,11,Salary,2021-08-13,75063.84,Active
506875,105529,17,Savings,2017-11-01,44934.24,Closed
506876,104467,32,Savings,2025-04-14,8406.43,Active
506877,108758,39,Current,2020-01-08,24225.45,Dormant
506878,103776,16,Savings,2023-08-29,59931.65,Closed
506879,101732,4,Savings,2025-11-03,53829.69,Active
506880,105834,39,Savings,2025-10-12,200513.16,Active
506881,107780,25,Savings,2022-09-19,61576.26,Active
506882,105020,39,Savings,2019-07-18,174480.62,Active
506883,104459,20,Current,2025-04-19,356334.95,Active
506884,102892,19,Savings,2020-02-28,350438.28,Active
506885,105574,21,Current,2021-02-06,136412.51,Active
506886,100228,36,Savings,2018-03-14,88047.27,Dormant
506887,104935,8,Savings,2024-02-23,134758.25,Active
506888,100571,21,Savings,2019-10-17,12019.47,Active
506889,109186,34,Salary,2020-03-27,91772.66,Active
506890,101391,16,Salary,2019-07-19,158521.88,Active
506891,106207,4,Savings,2026-01-13,130006.03,Active
506892,105285,20,Salary,2017-08-29,273398.86,Active
506893,104789,23,Premium,2021-08-15,140150.49,Dormant
506894,107481,22,Premium,2017-06-13,217723.55,Active
506895,101428,29,Salary,2017-01-16,101458.06,Active
506896,109611,18,Salary,2023-12-30,378908.92,Active
506897,100514,7,Current,2022-06-11,55688.35,Active
506898,106279,24,Savings,2021-06-22,183690.89,Active
506899,102577,28,Current,2019-12-10,162385.88,Dormant
506900,105602,6,Salary,2022-04-25,63977.78,Active
506901,104558,27,Salary,2021-11-22,106597.08,Closed
506902,108288,33,Premium,2022-01-07,395268.75,Closed
506903,109684,11,Current,2022-03-03,61845.03,Active
506904,103729,7,Savings,2017-11-13,142821.74,Active
506905,103642,18,Salary,2017-04-17,29996.57,Active
506906,102632,20,Savings,2019-11-13,41205.03,Active
506907,104425,33,Current,2024-03-19,162943.88,Active
506908,106881,39,Savings,2022-05-06,362892.32,Active
506909,104911,18,Current,2024-04-11,74391.71,Active
506910,102288,40,Savings,2025-05-30,249496.31,Active
506911,105210,30,Savings,2018-01-19,100608.47,Active
506912,107293,32,Salary,2023-07-06,120184.72,Active
506913,102221,11,Salary,2025-11-07,7739.16,Active
506914,102762,12,Current,2018-09-28,301907.16,Dormant
506915,104320,38,Premium,2020-01-15,14948.48,Active
506916,108137,39,Savings,2019-06-11,229860.87,Active
506917,105386,1,Salary,2017-02-03,31029.12,Active
506918,100438,32,Savings,2024-09-21,81720.31,Active
506919,109349,22,Salary,2021-02-20,23468.29,Active
506920,105768,35,Savings,2021-09-12,40954.39,Dormant
506921,106526,17,Savings,2025-08-07,100336.83,Active
506922,103383,31,Current,2017-05-06,53522.03,Active
506923,102730,6,Current,2019-10-21,53321.37,Active
506924,101250,31,Salary,2023-11-03,62244.71,Dormant
506925,100790,27,Savings,2019-07-21,103489.27,Active
506926,102969,40,Salary,2018-07-08,93589.82,Active
506927,106471,8,Savings,2020-12-02,80208.64,Active
506928,102267,38,Savings,2023-11-18,87020.21,Active
506929,102529,33,Savings,2018-01-18,142656.07,Active
506930,109081,23,Savings,2024-02-02,144458.27,Active
506931,103419,22,Salary,2023-02-13,538616.69,Active
506932,102092,12,Salary,2020-03-05,50061.96,Active
506933,107831,36,Current,2024-08-24,123699.61,Closed
506934,106396,20,Current,2025-04-24,33561.9,Active
506935,107228,21,Savings,2019-07-11,190876.42,Active
506936,106274,15,Current,2021-02-12,15281.47,Active
506937,100806,4,Current,2023-05-09,266378.41,Active
506938,103856,34,Premium,2023-07-14,370331.15,Active
506939,100094,35,Savings,2021-12-30,41120.96,Active
506940,102932,31,Savings,2024-03-18,149732.63,Active
506941,105622,35,Savings,2023-01-16,37930.8,Active
