payment_id,loan_id,payment_date,due_amount,payment_amount,days_overdue,payment_status
947512,709503,2025-10-29,10966.42,10825.41,0,On Time
947513,709503,2027-08-22,33373.47,32920.66,0,On Time
947514,709503,2025-10-09,9494.0,10441.01,0,On Time
947515,709503,2026-03-11,13717.11,5530.23,93,Severely Late
947516,709504,2026-04-11,12097.13,12197.65,0,On Time
947517,709504,2024-10-17,12645.37,13276.34,0,On Time
947518,709504,2026-05-10,16110.55,10363.87,179,Severely Late
947519,709504,2025-11-22,12544.04,11591.42,0,On Time
947520,709504,2026-10-24,10823.77,11123.18,71,Severely Late
947521,709505,2022-08-08,10462.42,11691.77,9,Late
947522,709505,2022-06-22,13787.58,12092.92,0,On Time
947523,709505,2022-02-13,37227.0,34833.27,27,Late
947524,709505,2022-07-26,17657.94,15598.9,0,On Time
947525,709505,2022-08-23,18389.39,16706.87,0,On Time
947526,709506,2025-04-24,10774.18,10182.04,0,On Time
947527,709506,2024-07-25,9825.41,9537.63,0,On Time
947528,709506,2025-03-29,7993.22,7504.96,35,Severely Late
947529,709506,2025-02-08,13929.35,13339.18,29,Late
947530,709506,2024-08-30,23722.06,26923.29,0,On Time
947531,709507,2022-04-28,13493.21,12070.39,0,On Time
947532,709507,2021-04-06,10700.89,11169.89,0,On Time
947533,709507,2022-01-15,30013.05,33004.53,0,On Time
947534,709507,2020-11-30,15187.7,13157.16,0,On Time
947535,709507,2020-12-19,27224.78,30389.33,0,On Time
947536,709508,2021-06-11,17737.54,17411.96,0,On Time
947537,709508,2022-06-05,10815.53,11090.71,0,On Time
947538,709508,2020-07-12,10693.34,10491.55,0,On Time
947539,709508,2021-02-14,11051.28,10899.84,0,On Time
947540,709508,2020-12-10,11830.84,13280.79,0,On Time
947541,709509,2020-09-22,20974.94,23763.97,18,Late
947542,709509,2022-11-29,21876.43,19796.09,28,Late
947543,709509,2022-07-18,18361.11,17874.14,0,On Time
947544,709509,2022-12-22,14921.96,15104.81,0,On Time
947545,709509,2022-03-10,16130.19,13765.32,0,On Time
947546,709510,2027-07-09,22124.43,22332.16,0,On Time
947547,709510,2027-04-05,22395.06,20832.53,0,On Time
947548,709510,2025-12-06,12780.3,14510.61,0,On Time
947549,709510,2026-12-18,23636.64,20717.99,0,On Time
947550,709510,2025-11-04,29965.91,26316.29,0,On Time
947551,709511,2022-01-30,16198.94,17168.91,0,On Time
947552,709511,2020-05-15,17401.54,16952.29,0,On Time
947553,709511,2021-01-15,21710.93,19979.59,14,Late
947554,709511,2020-11-07,9301.76,9263.18,0,On Time
947555,709511,2020-03-13,12434.69,11269.0,0,On Time
947556,709512,2027-02-05,8825.56,8927.62,0,On Time
947557,709512,2026-02-07,9810.87,9447.12,8,Late
947558,709512,2026-01-16,19112.49,17954.91,0,On Time
947559,709512,2027-10-18,19071.47,19261.26,0,On Time
947560,709512,2027-04-30,29660.87,26413.57,26,Late
947561,709513,2022-12-07,17490.63,19738.86,28,Late
947562,709513,2022-07-27,19245.66,10117.87,147,Severely Late
947563,709513,2023-02-11,37183.95,39946.62,19,Late
947564,709513,2022-04-24,28892.83,27852.58,0,On Time
947565,709513,2021-12-31,16494.7,17772.1,0,On Time
947566,709514,2024-02-27,12991.49,11122.3,0,On Time
947567,709514,2025-07-17,12742.93,14010.27,0,On Time
947568,709514,2025-05-12,11586.27,9919.5,0,On Time
947569,709514,2024-01-30,24866.95,23030.25,0,On Time
947570,709514,2025-08-18,9953.43,9411.25,0,On Time
947571,709515,2027-02-09,32521.43,29773.91,0,On Time
947572,709515,2027-04-15,33512.75,37677.84,0,On Time
947573,709515,2028-06-14,18586.48,20485.13,0,On Time
947574,709515,2026-03-18,17406.92,15310.75,0,On Time
947575,709515,2027-01-16,9280.95,9206.8,0,On Time
947576,709516,2025-03-13,19139.86,21906.47,0,On Time
947577,709516,2027-01-15,54361.02,58335.26,0,On Time
947578,709516,2026-01-07,25760.77,26229.82,0,On Time
947579,709516,2026-05-28,7886.97,7196.41,17,Late
947580,709516,2025-03-21,11787.2,12889.89,0,On Time
947581,709517,2026-09-04,25988.25,26670.57,0,On Time
947582,709517,2027-08-14,17290.45,14734.28,0,On Time
947583,709517,2026-04-27,22670.51,20501.43,0,On Time
947584,709517,2028-08-08,8696.7,9074.57,0,On Time
947585,709517,2026-04-19,11521.08,11552.37,0,On Time
947586,709518,2022-03-04,23071.5,24995.4,0,On Time
947587,709518,2022-02-27,34265.52,33255.74,0,On Time
947588,709518,2023-05-09,37516.13,35781.87,0,On Time
947589,709518,2024-03-29,13535.98,13009.87,0,On Time
947590,709518,2023-02-18,13601.7,13949.19,0,On Time
947591,709519,2021-01-01,20427.05,18376.61,24,Late
947592,709519,2021-01-28,14835.91,14960.91,0,On Time
947593,709519,2021-06-23,33423.23,35807.92,0,On Time
947594,709519,2021-06-13,23206.16,23165.4,0,On Time
947595,709519,2021-01-16,11428.68,10809.43,0,On Time
947596,709520,2022-04-19,17179.77,17818.21,0,On Time
947597,709520,2023-05-10,15037.64,14154.63,0,On Time
947598,709520,2023-03-03,21625.2,22772.45,0,On Time
947599,709520,2022-08-09,26634.58,29240.2,0,On Time
947600,709520,2023-06-25,23382.25,21953.07,0,On Time
947601,709521,2022-12-27,13523.52,12254.81,36,Severely Late
947602,709521,2022-03-26,9662.92,10634.37,0,On Time
947603,709521,2021-10-13,14965.38,16688.5,0,On Time
947604,709521,2021-03-03,22329.48,5263.15,122,Severely Late
947605,709521,2021-01-10,28240.61,25571.47,0,On Time
947606,709522,2027-06-02,25047.67,23592.16,6,Late
947607,709522,2028-07-17,14629.09,13756.7,0,On Time
947608,709522,2026-11-28,13092.87,14715.41,5,Late
947609,709522,2027-01-16,14795.65,16778.56,0,On Time
947610,709522,2027-11-30,29741.89,26073.47,0,On Time
947611,709523,2023-08-01,11763.15,11980.25,0,On Time
947612,709523,2022-07-17,49401.9,43203.03,0,On Time
947613,709523,2022-01-28,27782.12,29592.98,0,On Time
947614,709523,2022-03-29,13577.07,13763.74,0,On Time
947615,709523,2023-03-05,20412.52,19768.02,0,On Time
947616,709524,2021-10-18,25562.67,22519.11,0,On Time
947617,709524,2021-09-15,33629.38,38526.7,0,On Time
947618,709524,2022-12-10,20978.27,18126.47,6,Late
947619,709524,2022-01-08,12912.99,13093.67,51,Severely Late
947620,709524,2022-06-27,16840.18,10946.48,146,Severely Late
947621,709525,2023-03-04,24307.44,26643.86,3,Late
947622,709525,2022-05-27,13199.74,13218.28,0,On Time
947623,709525,2021-02-09,24246.45,25577.78,0,On Time
947624,709525,2022-11-01,18788.78,20385.69,0,On Time
947625,709525,2022-11-11,21338.55,23309.32,0,On Time
947626,709526,2025-10-09,10539.88,9679.38,0,On Time
947627,709526,2025-03-14,16415.5,17015.3,0,On Time
947628,709526,2026-08-23,55949.41,61560.93,0,On Time
947629,709526,2026-07-10,38784.23,42518.93,0,On Time
947630,709526,2024-06-11,18684.54,17884.44,20,Late
947631,709527,2026-02-09,19658.65,18448.14,0,On Time
947632,709527,2024-12-11,25647.76,24858.73,0,On Time
947633,709527,2027-02-24,24325.61,26420.58,0,On Time
947634,709527,2026-09-13,24223.72,22542.26,0,On Time
947635,709527,2026-10-22,13259.69,11846.55,27,Late
947636,709528,2023-05-05,13961.48,14182.36,0,On Time
947637,709528,2023-06-10,27637.31,26253.83,0,On Time
947638,709528,2023-02-11,14426.75,16263.6,0,On Time
947639,709528,2023-06-18,16968.69,18716.85,3,Late
947640,709528,2024-07-04,31910.85,36545.78,0,On Time
947641,709529,2026-05-20,15125.22,14538.93,0,On Time
947642,709529,2024-11-06,10226.96,9506.03,0,On Time
947643,709529,2025-01-13,30132.68,32802.6,0,On Time
947644,709529,2025-05-08,9818.31,10328.73,0,On Time
947645,709529,2025-12-22,25160.78,25572.93,0,On Time
947646,709530,2022-05-18,6805.58,6532.1,0,On Time
947647,709530,2022-07-23,27979.91,30148.41,0,On Time
947648,709530,2024-05-28,16567.75,18291.55,0,On Time
947649,709530,2023-01-04,19946.33,20183.77,0,On Time
947650,709530,2024-04-10,39754.27,45395.87,0,On Time
947651,709531,2025-09-07,53224.37,58885.48,0,On Time
947652,709531,2026-09-28,42189.54,44613.93,0,On Time
947653,709531,2026-05-08,6263.85,7067.65,0,On Time
947654,709531,2026-09-11,11043.98,10838.75,15,Late
947655,709531,2026-10-19,11299.24,11066.55,0,On Time
947656,709532,2021-09-28,15314.4,13858.19,0,On Time
947657,709532,2022-03-31,8141.31,7156.32,0,On Time
947658,709532,2023-02-07,9658.73,10992.32,0,On Time
947659,709532,2022-02-10,22192.25,24688.86,0,On Time
947660,709532,2023-09-09,7291.97,6768.06,0,On Time
947661,709533,2022-02-11,13030.67,14501.06,0,On Time
947662,709533,2022-10-17,11462.05,11392.67,0,On Time
947663,709533,2023-06-02,16455.03,8402.23,100,Severely Late
947664,709533,2022-07-02,19367.23,17544.46,0,On Time
947665,709533,2022-04-30,16038.59,16033.5,30,Late
947666,709534,2025-03-09,12307.79,13662.92,0,On Time
947667,709534,2025-10-29,19440.58,18906.05,7,Late
947668,709534,2025-02-05,26118.3,25307.67,0,On Time
947669,709534,2025-07-12,45417.79,51105.52,0,On Time
947670,709534,2025-01-21,38721.69,37823.53,9,Late
947671,709535,2025-09-24,51286.89,49254.73,0,On Time
947672,709535,2024-07-16,11750.91,10896.16,0,On Time
947673,709535,2024-11-04,19561.18,17457.48,0,On Time
947674,709535,2026-08-21,41697.57,40193.21,0,On Time
947675,709535,2025-05-29,9653.82,9460.0,0,On Time
947676,709536,2024-02-06,14586.74,12685.51,5,Late
947677,709536,2025-07-25,19269.47,19793.14,7,Late
947678,709536,2024-02-01,15734.01,16011.44,0,On Time
947679,709536,2024-05-18,39480.8,44365.77,0,On Time
947680,709536,2024-04-02,13188.64,14787.02,0,On Time
947681,709537,2026-09-20,33249.5,36254.33,21,Late
947682,709537,2026-09-17,16779.43,16421.29,9,Late
947683,709537,2026-06-06,15179.02,13460.95,0,On Time
947684,709537,2025-05-27,19698.54,17068.03,0,On Time
947685,709537,2025-04-23,16310.22,14765.74,0,On Time
947686,709538,2027-05-15,22170.7,23924.61,0,On Time
947687,709538,2026-05-04,13083.12,13520.63,0,On Time
947688,709538,2027-12-07,9563.96,10439.98,12,Late
947689,709538,2027-11-09,11156.2,10975.31,0,On Time
947690,709538,2025-09-29,25646.7,23879.27,0,On Time
947691,709539,2023-01-15,17989.63,19288.67,42,Severely Late
947692,709539,2023-06-23,34730.18,38820.43,0,On Time
947693,709539,2023-01-17,25539.12,25756.93,0,On Time
947694,709539,2023-01-05,14734.25,13374.29,0,On Time
947695,709539,2021-07-29,14596.52,16010.66,0,On Time
947696,709540,2024-08-25,10808.96,11814.49,0,On Time
947697,709540,2023-01-25,15582.64,8553.12,99,Severely Late
947698,709540,2023-10-21,22074.7,25103.93,0,On Time
947699,709540,2025-02-03,17384.81,15185.04,24,Late
947700,709540,2023-09-01,29674.15,28438.08,0,On Time
947701,709541,2022-06-19,28665.95,25363.15,0,On Time
947702,709541,2020-10-17,26444.62,25500.08,0,On Time
947703,709541,2021-03-27,21430.86,19865.72,0,On Time
947704,709541,2021-06-17,14142.56,16031.95,0,On Time
947705,709541,2020-09-05,21449.01,18831.01,0,On Time
947706,709542,2022-07-03,25584.18,26723.16,0,On Time
947707,709542,2022-02-11,16383.16,17990.3,0,On Time
947708,709542,2020-07-30,64580.44,69098.43,2,Late
947709,709542,2022-05-06,14035.56,12943.01,0,On Time
947710,709542,2021-03-29,14434.29,12489.27,0,On Time
947711,709543,2027-01-20,8201.78,7718.83,30,Late
947712,709543,2028-05-09,6786.34,7316.73,0,On Time
947713,709543,2027-05-17,33399.98,34231.14,0,On Time
947714,709543,2028-08-26,19588.46,19736.15,0,On Time
947715,709543,2027-08-27,25024.52,27274.04,0,On Time
947716,709544,2022-06-11,22940.61,21682.43,0,On Time
947717,709544,2022-04-21,21033.16,19541.1,0,On Time
947718,709544,2022-01-15,13653.99,15016.0,0,On Time
947719,709544,2021-08-17,16283.81,17082.18,0,On Time
947720,709544,2022-12-03,17966.31,17999.36,0,On Time
947721,709545,2024-11-16,6646.49,7530.75,0,On Time
947722,709545,2025-06-07,19697.33,20623.34,0,On Time
947723,709545,2024-07-22,27035.44,25620.66,0,On Time
947724,709545,2024-06-14,13603.38,13470.79,25,Late
947725,709545,2024-05-14,18056.62,19870.18,0,On Time
947726,709546,2024-01-16,16257.26,14834.67,0,On Time
947727,709546,2024-07-29,10464.46,9304.2,20,Late
947728,709546,2024-03-07,27121.8,25101.77,0,On Time
947729,709546,2023-06-04,24979.54,22284.47,0,On Time
947730,709546,2025-01-30,20496.37,20441.71,0,On Time
947731,709547,2025-05-28,12686.36,12397.8,0,On Time
947732,709547,2024-03-02,44012.34,43494.37,0,On Time
947733,709547,2025-05-13,21436.9,21952.65,0,On Time
947734,709547,2024-02-12,15287.4,16548.82,0,On Time
947735,709547,2024-08-26,20730.12,22142.12,0,On Time
947736,709548,2023-04-23,8998.02,9533.52,0,On Time
947737,709548,2024-08-08,8171.88,7877.02,0,On Time
947738,709548,2024-02-27,22822.26,21301.8,0,On Time
947739,709548,2024-02-04,15088.67,17234.21,0,On Time
947740,709548,2025-01-09,32261.76,33636.88,0,On Time
947741,709549,2025-12-26,12721.07,11906.76,0,On Time
947742,709549,2025-10-13,39532.21,43602.49,0,On Time
947743,709549,2026-08-30,7617.53,7218.41,7,Late
947744,709549,2026-07-05,18416.49,15736.54,0,On Time
947745,709549,2024-10-09,9383.76,9391.29,0,On Time
947746,709550,2025-01-06,17621.4,17096.04,0,On Time
947747,709550,2024-06-19,8995.83,9294.84,20,Late
947748,709550,2025-07-09,25003.9,21421.52,0,On Time
947749,709550,2026-03-25,11993.66,10891.61,0,On Time
947750,709550,2025-05-30,24201.04,20755.68,0,On Time
947751,709551,2024-01-12,41697.64,38709.05,0,On Time
947752,709551,2024-10-07,7998.55,6869.79,0,On Time
947753,709551,2023-11-15,23087.89,22130.19,0,On Time
947754,709551,2023-09-22,22386.61,22603.6,0,On Time
947755,709551,2024-06-25,12630.16,13378.3,0,On Time
947756,709552,2020-11-12,8663.55,9490.46,0,On Time
947757,709552,2021-09-27,21395.82,24280.52,0,On Time
947758,709552,2022-02-09,14977.44,16065.3,0,On Time
947759,709552,2020-05-14,11699.48,7976.08,161,Severely Late
947760,709552,2021-05-03,26804.74,30415.21,0,On Time
947761,709553,2025-06-09,12451.32,12391.25,0,On Time
947762,709553,2025-07-06,17278.65,17277.97,0,On Time
947763,709553,2025-12-01,28663.27,31387.38,0,On Time
947764,709553,2026-10-13,20622.51,21713.27,0,On Time
947765,709553,2025-11-08,22086.55,19626.76,0,On Time
947766,709554,2021-11-20,19613.11,17636.06,0,On Time
947767,709554,2023-12-20,22158.23,18289.23,103,Severely Late
947768,709554,2023-12-22,26582.38,23837.71,0,On Time
947769,709554,2023-10-03,12337.52,11527.2,0,On Time
947770,709554,2022-06-14,38913.84,43415.93,0,On Time
947771,709555,2023-12-02,8881.47,8657.94,0,On Time
947772,709555,2024-02-29,14690.66,13842.45,0,On Time
947773,709555,2024-03-16,14606.47,13632.96,0,On Time
947774,709555,2024-11-25,17486.49,15591.16,0,On Time
947775,709555,2023-03-10,16083.02,13744.63,12,Late
947776,709556,2027-01-31,28585.65,31705.81,0,On Time
947777,709556,2026-09-12,42681.62,41803.12,0,On Time
947778,709556,2027-12-21,17666.41,15748.77,0,On Time
947779,709556,2028-04-25,18425.53,18888.88,30,Late
947780,709556,2026-02-15,28097.87,26216.09,0,On Time
947781,709557,2026-11-01,14526.24,12735.04,0,On Time
947782,709557,2026-09-21,25336.93,23831.38,0,On Time
947783,709557,2025-12-29,20083.92,22433.15,0,On Time
947784,709557,2027-11-06,17757.95,18952.93,0,On Time
947785,709557,2026-07-22,16973.81,16387.59,0,On Time
947786,709558,2027-09-11,6506.61,7328.49,0,On Time
947787,709558,2025-12-23,26473.31,29311.66,0,On Time
947788,709558,2028-02-16,19366.2,17580.81,0,On Time
947789,709558,2026-05-18,16172.48,14682.26,0,On Time
947790,709558,2027-02-14,39154.01,43309.44,0,On Time
947791,709559,2024-07-30,12384.3,11958.23,0,On Time
947792,709559,2024-02-12,25844.18,23903.57,0,On Time
947793,709559,2024-02-13,13099.07,14454.58,0,On Time
947794,709559,2025-06-30,12930.98,12235.41,0,On Time
947795,709559,2025-03-08,17499.36,17930.78,0,On Time
947796,709560,2023-06-01,13764.68,12488.7,0,On Time
947797,709560,2022-12-19,26788.63,30618.24,0,On Time
947798,709560,2024-01-31,16287.39,16913.26,0,On Time
947799,709560,2023-06-23,6282.67,6476.7,0,On Time
947800,709560,2023-06-28,28086.81,24062.64,2,Late
947801,709561,2022-04-03,14083.42,12950.54,2,Late
947802,709561,2022-02-02,14242.73,14887.4,0,On Time
947803,709561,2022-07-06,5808.93,6420.5,0,On Time
947804,709561,2023-08-02,50692.83,57887.34,26,Late
947805,709561,2022-06-29,9528.4,9920.23,0,On Time
947806,709562,2021-03-04,12805.18,11350.9,0,On Time
947807,709562,2022-05-06,25012.89,25852.45,0,On Time
947808,709562,2020-12-21,31137.34,33940.92,0,On Time
947809,709562,2020-09-01,9327.25,8922.56,0,On Time
947810,709562,2022-02-27,25967.8,26038.46,6,Late
947811,709563,2026-03-04,26840.95,25718.31,0,On Time
947812,709563,2025-01-07,16378.32,18382.5,1,Late
947813,709563,2025-06-18,13800.09,14379.78,22,Late
947814,709563,2024-09-15,56710.53,59155.88,0,On Time
947815,709563,2025-07-25,37725.94,18191.24,180,Severely Late
947816,709564,2025-10-17,20556.57,14230.35,100,Severely Late
947817,709564,2026-09-10,11908.27,11184.05,0,On Time
947818,709564,2025-08-06,16372.75,15705.23,0,On Time
947819,709564,2026-10-27,12749.88,10873.05,0,On Time
947820,709564,2027-06-22,12252.57,13073.85,0,On Time
947821,709565,2024-07-16,20302.78,22129.47,0,On Time
947822,709565,2025-10-29,41088.78,43688.48,0,On Time
947823,709565,2024-03-10,19976.26,21164.04,0,On Time
947824,709565,2025-05-22,17425.38,18251.17,0,On Time
947825,709565,2025-01-02,20507.24,22790.61,19,Late
947826,709566,2027-01-29,19172.76,19775.01,0,On Time
947827,709566,2026-05-01,10568.94,10522.37,0,On Time
947828,709566,2027-04-30,10082.2,9552.78,0,On Time
947829,709566,2026-09-15,12669.12,14068.55,0,On Time
947830,709566,2027-10-28,33026.43,28557.61,0,On Time
947831,709567,2025-08-30,10551.17,10147.39,0,On Time
947832,709567,2024-04-30,10422.82,9346.55,0,On Time
947833,709567,2025-10-18,32986.68,33964.87,0,On Time
947834,709567,2024-06-18,11039.28,11220.79,0,On Time
947835,709567,2024-08-05,14521.43,14350.92,0,On Time
947836,709568,2022-01-06,14367.28,14028.99,0,On Time
947837,709568,2021-04-09,21805.94,21818.78,46,Severely Late
947838,709568,2022-02-12,15751.92,17708.57,0,On Time
947839,709568,2022-09-12,9803.5,10836.52,0,On Time
947840,709568,2020-11-06,27596.53,23747.69,0,On Time
947841,709569,2026-06-23,21869.15,25008.35,0,On Time
947842,709569,2027-05-31,23302.33,26020.63,0,On Time
947843,709569,2025-11-12,13186.03,13856.87,0,On Time
947844,709569,2027-04-09,8374.29,7784.32,0,On Time
947845,709569,2026-01-12,17111.05,18934.35,0,On Time
947846,709570,2024-04-27,35510.9,31806.87,0,On Time
947847,709570,2024-07-07,22406.33,20592.0,0,On Time
947848,709570,2023-02-05,4981.59,4469.5,0,On Time
947849,709570,2024-01-09,35930.99,31018.15,0,On Time
947850,709570,2022-11-18,18646.0,17885.24,0,On Time
947851,709571,2022-07-17,9456.35,9147.52,66,Severely Late
947852,709571,2021-10-25,10787.39,9175.51,0,On Time
947853,709571,2021-12-26,24412.75,23788.29,0,On Time
947854,709571,2022-01-09,6545.7,5795.78,8,Late
947855,709571,2021-05-14,15392.19,15431.61,0,On Time
947856,709572,2023-08-31,26840.69,29406.17,0,On Time
947857,709572,2023-09-29,11195.58,10640.93,0,On Time
947858,709572,2023-12-24,13456.28,13598.17,66,Severely Late
947859,709572,2025-01-31,15290.8,14438.16,0,On Time
947860,709572,2023-11-04,21802.97,18942.41,0,On Time
947861,709573,2026-03-10,12004.72,13800.86,0,On Time
947862,709573,2025-10-04,10115.96,9970.79,0,On Time
947863,709573,2025-02-25,25338.18,21925.67,0,On Time
947864,709573,2024-05-17,9479.54,8732.79,0,On Time
947865,709573,2024-07-07,14786.21,16804.97,0,On Time
947866,709574,2026-11-14,22560.21,25571.25,6,Late
947867,709574,2026-08-28,28134.39,26048.1,0,On Time
947868,709574,2026-04-27,17192.7,17652.93,0,On Time
947869,709574,2025-08-28,28843.88,26083.98,0,On Time
947870,709574,2026-11-30,25932.57,25396.68,0,On Time
947871,709575,2023-03-18,19427.51,17799.59,0,On Time
947872,709575,2023-04-29,18412.94,17158.34,0,On Time
947873,709575,2023-07-02,16097.67,13839.17,6,Late
947874,709575,2022-07-24,30932.07,31907.4,0,On Time
947875,709575,2021-10-10,22107.7,25190.35,0,On Time
947876,709576,2025-09-01,8527.82,7635.87,0,On Time
947877,709576,2026-04-08,32515.25,32349.98,0,On Time
947878,709576,2025-12-23,9415.53,10642.35,0,On Time
947879,709576,2026-04-08,34403.23,36027.82,0,On Time
947880,709576,2026-08-04,31459.42,27085.92,0,On Time
947881,709577,2022-07-06,17445.97,16362.44,21,Late
947882,709577,2022-10-29,23119.64,23490.05,13,Late
947883,709577,2023-04-06,7750.95,7180.6,0,On Time
947884,709577,2023-12-08,16539.51,14748.26,0,On Time
