loan_id,customer_id,branch_id,loan_type,loan_amount,interest_rate,tenure_months,loan_date,maturity_date,loan_status,outstanding_amount,default_flag
711136,104230,18,Education,683320.94,5.5,84,2026-06-30,2033-05-24,Prepaid,0.0,0
711137,102091,13,Business,2016143.75,13.34,24,2021-03-13,2023-03-03,Active,1343920.36,0
711138,102067,40,Auto,914993.61,9.89,60,2022-01-16,2026-12-21,Closed,0.0,0
711139,101862,18,Education,445207.92,6.47,36,2023-06-22,2026-06-06,Active,197902.82,0
711140,106220,7,Home,2845643.28,7.44,60,2021-10-12,2026-09-16,Prepaid,0.0,0
711141,108886,27,Personal,201044.42,10.31,120,2021-07-08,2031-05-17,Active,102035.94,0
711142,103595,7,Auto,542580.4,9.47,48,2021-02-11,2025-01-21,Active,465471.58,0
711143,100887,9,Home,1853862.02,9.58,36,2026-01-08,2028-12-23,Active,1517326.83,0
711144,102067,25,Auto,876622.76,8.62,84,2022-08-16,2029-07-10,Active,336744.03,0
711145,101568,39,Gold,347105.18,9.62,60,2022-08-26,2027-07-31,Closed,0.0,0
711146,101085,6,Personal,199786.72,14.48,48,2023-06-30,2027-06-09,Active,52303.38,0
711147,105804,7,Business,1402553.15,9.32,180,2025-01-03,2039-10-17,Active,286435.68,0
711148,105971,36,Business,3148919.27,10.9,84,2023-07-11,2030-06-04,Active,798637.15,0
711149,103990,22,Education,462506.87,8.21,24,2021-11-07,2023-10-28,Active,320532.3,0
711150,105105,30,Gold,257065.19,7.84,36,2025-03-24,2028-03-08,Active,51515.92,0
711151,103006,12,Business,1079151.35,12.86,60,2021-11-30,2026-11-04,Active,999784.19,0
711152,100581,7,Home,2433656.47,8.88,60,2023-02-03,2028-01-08,Prepaid,0.0,0
711153,101658,14,Home,2972999.81,7.88,180,2021-03-01,2035-12-13,Active,1772503.72,0
711154,102580,11,Business,1139359.66,10.18,36,2022-09-08,2025-08-23,Active,1064247.65,0
711155,108423,32,Personal,118937.88,11.15,36,2021-07-20,2024-07-04,Prepaid,0.0,0
711156,101343,19,Home,3386719.79,7.79,48,2021-02-25,2025-02-04,Active,803851.67,0
711157,103271,29,Auto,541948.6,9.96,120,2023-05-01,2033-03-09,Active,428441.17,0
711158,103443,19,Business,934341.19,11.1,84,2023-08-23,2030-07-17,Closed,0.0,0
711159,108868,38,Home,2809036.81,7.83,36,2025-02-21,2028-02-06,Active,797873.77,0
711160,104147,22,Auto,1091234.7,11.23,48,2026-02-21,2030-01-31,Prepaid,0.0,0
711161,101620,11,Business,2146427.7,10.87,24,2024-07-15,2026-07-05,Active,1821434.03,0
711162,108629,36,Personal,444097.98,14.83,180,2022-05-06,2037-02-16,Closed,0.0,0
711163,106696,19,Personal,231105.09,12.03,12,2025-09-06,2026-09-01,Active,91794.72,0
711164,107963,27,Personal,755038.0,13.54,120,2026-08-12,2036-06-20,Closed,0.0,0
711165,106791,23,Home,3765004.02,9.52,48,2023-10-22,2027-10-01,Active,2351637.45,0
711166,103555,40,Business,1645637.87,11.19,48,2021-04-02,2025-03-12,Closed,0.0,0
711167,108678,1,Personal,264302.22,13.56,48,2020-04-26,2024-04-05,Active,110719.19,0
711168,100055,15,Personal,402982.97,14.47,48,2020-04-23,2024-04-02,Default,311451.15,1
711169,109599,35,Auto,924448.87,10.54,12,2024-09-23,2025-09-18,Active,328126.13,0
711170,104718,19,Personal,227278.47,11.9,24,2022-06-29,2024-06-18,Active,86550.54,0
711171,108491,6,Home,1645662.09,9.61,36,2025-07-03,2028-06-17,Active,721687.43,0
711172,109709,33,Auto,997329.1,7.79,240,2026-09-15,2046-06-02,Active,717173.28,0
711173,108096,21,Personal,210016.56,10.21,24,2024-11-01,2026-10-22,Active,153037.76,0
711174,104556,31,Gold,352464.73,10.0,48,2024-01-17,2027-12-27,Closed,0.0,0
711175,106747,20,Personal,277453.91,12.82,36,2022-02-06,2025-01-21,Closed,0.0,0
711176,106141,23,Personal,254277.03,9.22,84,2022-07-30,2029-06-23,Active,151298.03,0
711177,101301,8,Home,4271586.37,11.09,48,2024-10-24,2028-10-03,Closed,0.0,0
711178,109349,8,Gold,75753.2,9.84,36,2022-02-24,2025-02-08,Active,49407.28,0
711179,105592,9,Business,1285736.31,10.98,60,2021-06-11,2026-05-16,Active,340362.34,0
711180,106185,26,Personal,301482.74,12.64,60,2023-11-17,2028-10-21,Active,91871.93,0
711181,100018,2,Personal,259763.7,14.85,36,2024-07-21,2027-07-06,Prepaid,0.0,0
711182,103736,36,Home,3480171.55,9.75,240,2026-03-28,2045-12-13,Active,729412.71,0
711183,100147,4,Auto,690351.33,9.56,48,2023-07-17,2027-06-26,Active,303895.06,0
711184,100634,20,Personal,216324.16,13.23,180,2022-12-28,2037-10-10,Active,120994.07,0
711185,101683,27,Personal,278899.93,15.08,24,2021-01-27,2023-01-17,Active,43324.31,0
711186,103513,12,Personal,467906.14,11.48,180,2025-03-13,2039-12-25,Prepaid,0.0,0
711187,103185,28,Business,4104286.8,10.04,24,2026-02-20,2028-02-10,Active,3749180.32,0
711188,103654,19,Business,4594766.82,8.83,36,2024-12-04,2027-11-19,Active,738091.2,0
711189,109363,27,Personal,367534.27,12.96,60,2021-11-07,2026-10-12,Closed,0.0,0
711190,102980,5,Home,1834737.02,,48,2022-08-10,2026-07-20,Closed,0.0,0
711191,103883,35,Business,1685873.72,9.73,84,2024-10-15,2031-09-09,Active,311136.24,0
711192,105032,8,Gold,209968.94,9.14,48,2023-04-13,2027-03-23,Active,38121.4,0
711193,108934,12,Home,1932525.31,9.56,36,2024-07-05,2027-06-20,Active,649487.44,0
711194,102318,37,Auto,1712727.0,8.87,60,2020-05-07,2025-04-11,Active,1329797.51,0
711195,104826,3,Education,565677.73,8.26,240,2021-03-07,2040-11-22,Prepaid,0.0,0
711196,106177,11,Personal,276728.23,13.71,240,2021-08-30,2041-05-17,Active,239279.33,0
711197,103648,40,Personal,379133.51,14.26,24,2023-01-27,2025-01-16,Closed,0.0,0
711198,106174,31,Home,4664476.3,8.01,240,2022-09-23,2042-06-10,Active,2997756.42,0
711199,107100,26,Auto,552507.02,7.36,48,2020-04-04,2024-03-14,Active,236265.95,0
711200,102834,34,Business,1359540.94,8.61,60,2022-03-22,2027-02-24,Active,863688.8,0
711201,104886,26,Auto,957564.72,7.2,180,2025-01-04,2039-10-18,Closed,0.0,0
711202,104420,12,Home,1118607.61,6.18,120,2025-08-28,2035-07-07,Active,256147.29,0
711203,105399,26,Personal,321504.62,12.91,60,2021-10-29,2026-10-03,Prepaid,0.0,0
711204,105719,24,Business,1837332.57,11.04,84,2024-09-22,2031-08-17,Active,1156775.49,0
711205,100781,7,Personal,239931.63,10.95,36,2022-06-01,2025-05-16,Closed,0.0,0
711206,103542,28,Business,5840376.07,12.73,36,2025-04-23,2028-04-07,Closed,0.0,0
711207,106320,29,Personal,104878.51,15.15,180,2026-08-06,2041-05-19,Active,28130.88,0
711208,106657,38,Gold,294114.3,10.5,240,2023-01-19,2042-10-06,Active,165463.99,0
711209,107535,22,Gold,238674.97,11.37,48,2023-12-20,2027-11-29,Prepaid,0.0,0
711210,107671,12,Auto,3233076.73,8.36,240,2020-06-28,2040-03-15,Prepaid,0.0,0
711211,103709,16,Home,3478764.77,9.24,24,2023-06-27,2025-06-16,Active,536481.64,0
711212,105773,11,Gold,396909.13,9.5,36,2023-09-22,2026-09-06,Active,191951.28,0
711213,106430,11,Gold,358752.11,10.49,12,2020-05-24,2021-05-19,Active,329169.97,0
711214,104973,11,Personal,398454.2,10.71,12,2024-11-06,2025-11-01,Active,347020.5,0
711215,108931,28,Auto,1450673.82,6.76,36,2025-11-11,2028-10-26,Active,558764.0,0
711216,104160,19,Home,2076341.94,7.87,240,2024-09-18,2044-06-05,Closed,0.0,0
711217,100308,35,Personal,140766.54,11.41,12,2020-02-25,2021-02-19,Active,79171.18,0
711218,103828,28,Personal,183455.09,8.77,24,2021-06-27,2023-06-17,Active,133035.01,0
711219,107730,7,Personal,286303.14,11.42,120,2025-05-17,2035-03-26,Active,205443.08,0
711220,104841,15,Personal,162254.84,11.32,12,2021-04-21,2022-04-16,Active,148092.95,0
711221,108266,26,Auto,649393.55,10.16,60,2025-04-19,2030-03-24,Active,337086.02,0
711222,103740,12,Gold,422999.34,9.71,120,2023-04-23,2033-03-01,Active,354476.18,0
711223,107922,10,Gold,389286.73,11.83,84,2020-06-05,2027-04-30,Active,97571.81,0
711224,106228,2,Personal,231195.51,13.67,48,2022-09-23,2026-09-02,Active,215358.91,0
711225,102226,40,Home,2971329.9,8.84,24,2026-08-26,2028-08-15,Closed,0.0,0
711226,102663,22,Gold,195898.76,9.06,48,2023-11-05,2027-10-15,Prepaid,0.0,0
711227,101231,24,Personal,375575.65,13.78,84,2022-06-29,2029-05-23,Closed,0.0,0
711228,109493,7,Education,505524.96,5.5,84,2026-08-17,2033-07-11,Active,216609.76,0
711229,107187,29,Personal,504728.98,14.87,12,2024-09-11,2025-09-06,Active,120807.76,0
711230,109300,7,Auto,437415.03,10.73,60,2022-06-22,2027-05-27,Prepaid,0.0,0
711231,100335,27,Home,5094365.03,8.68,84,2024-05-19,2031-04-13,Default,2750623.5,1
711232,104036,35,Business,1641051.87,9.72,84,2024-01-04,2030-11-28,Prepaid,0.0,0
711233,102151,15,Gold,461568.35,13.75,36,2021-09-04,2024-08-19,Prepaid,0.0,0
711234,103375,22,Personal,145526.32,14.68,60,2022-05-26,2027-04-30,Prepaid,0.0,0
711235,105341,1,Home,1021532.99,8.23,48,2026-05-22,2030-05-01,Active,749419.84,0
711236,101553,1,Auto,361238.75,9.45,120,2020-11-07,2030-09-16,Active,139607.91,0
711237,108391,1,Home,1733175.19,7.47,36,2026-05-26,2029-05-10,Active,1092845.26,0
711238,105227,12,Education,403910.7,6.55,36,2026-06-27,2029-06-11,Active,184822.61,0
711239,102217,10,Auto,932169.74,7.91,120,2020-03-17,2030-01-24,Active,554768.3,0
711240,102140,37,Home,3201729.11,7.73,60,2021-01-28,2026-01-02,Active,2576068.87,0
711241,105730,33,Personal,377929.68,12.83,24,2021-08-01,2023-07-22,Active,204075.43,0
711242,103083,39,Personal,308323.42,14.55,36,2020-10-07,2023-09-22,Active,167346.97,0
711243,102018,40,Personal,184248.15,13.77,60,2025-05-02,2030-04-06,Closed,0.0,0
711244,100087,10,Personal,202283.34,11.78,36,2022-03-28,2025-03-12,Active,190494.09,0
711245,100267,2,Auto,623740.17,7.96,48,2021-05-28,2025-05-07,Active,296930.97,0
711246,101722,9,Personal,169865.46,11.8,120,2025-07-08,2035-05-17,Active,113461.19,0
711247,106685,16,Home,1906866.76,10.0,24,2022-06-26,2024-06-15,Active,812688.75,0
711248,101693,34,Gold,380042.61,11.55,240,2021-03-14,2040-11-29,Active,263886.46,0
711249,100777,1,Education,928114.9,10.0,36,2025-10-07,2028-09-21,Active,420708.24,0
711250,101400,10,Business,2947356.67,8.84,36,2020-12-10,2023-11-25,Active,758670.22,0
711251,101840,22,Business,1754089.09,9.9,36,2024-01-12,2026-12-27,Active,1334613.65,0
711252,100363,4,Home,5188865.78,8.39,120,2020-01-28,2029-12-06,Active,2959504.56,0
711253,107041,37,Personal,251156.71,11.43,180,2024-06-20,2039-04-03,Closed,0.0,0
711254,108004,21,Business,2376472.53,9.87,60,2021-06-02,2026-05-07,Active,515860.76,0
711255,104349,1,Business,2471529.77,11.29,60,2025-04-02,2030-03-07,Active,1945934.5,0
711256,102945,13,Home,2822285.96,11.02,36,2025-05-17,2028-05-01,Active,683943.14,0
711257,103253,22,Business,1539188.06,11.26,12,2023-11-16,2024-11-10,Active,343360.84,0
711258,109829,34,Auto,631731.17,6.57,180,2024-09-03,2039-06-17,Active,316059.58,0
711259,105518,12,Gold,216795.61,11.18,36,2021-01-05,2023-12-21,Prepaid,0.0,0
711260,109916,21,Personal,300112.64,11.73,240,2022-06-01,2042-02-16,Active,137182.71,0
711261,106248,20,Business,5160201.25,11.06,36,2026-06-07,2029-05-22,Closed,0.0,0
711262,108657,21,Education,373842.2,8.31,36,2024-02-09,2027-01-24,Active,301069.44,0
711263,102193,37,Home,2895735.13,8.94,36,2023-12-15,2026-11-29,Active,1379402.77,0
711264,109698,25,Gold,614473.77,10.44,48,2025-05-23,2029-05-02,Closed,0.0,0
711265,108160,1,Home,2908325.06,8.73,120,2024-06-19,2034-04-28,Active,1377484.74,0
711266,103041,33,Home,1322448.99,7.82,60,2023-10-13,2028-09-16,Prepaid,0.0,0
711267,107141,18,Auto,659806.02,11.51,12,2022-04-13,2023-04-08,Active,453910.7,0
711268,104716,31,Education,306696.31,10.21,60,2023-04-25,2028-03-29,Prepaid,0.0,0
711269,108534,7,Personal,176490.17,14.71,240,2026-01-07,2045-09-24,Active,49708.5,0
711270,109841,2,Home,3517069.28,10.03,36,2022-02-26,2025-02-10,Active,3314284.02,0
711271,106260,36,Business,3238079.72,8.11,36,2023-02-18,2026-02-02,Active,2177714.4,0
711272,109730,4,Home,3473326.45,6.95,60,2021-03-09,2026-02-11,Active,2091651.73,0
711273,106176,18,Home,2810335.76,7.63,12,2023-05-16,2024-05-10,Active,1532865.04,0
711274,103989,13,Gold,271302.4,9.29,120,2022-01-17,2031-11-26,Active,254362.16,0
711275,106864,32,Gold,499247.16,9.38,48,2024-08-27,2028-08-06,Active,139969.47,0
711276,107046,10,Education,333748.52,8.21,120,2023-02-02,2032-12-11,Active,253120.62,0
711277,105107,33,Business,464610.63,10.24,60,2023-06-23,2028-05-27,Active,307565.15,0
711278,106858,11,Education,583772.71,8.07,60,2022-09-09,2027-08-14,Closed,0.0,0
711279,109068,25,Home,2657941.6,6.33,180,2021-11-22,2036-09-04,Active,2383278.29,0
711280,107927,20,Auto,378529.13,9.24,36,2023-12-03,2026-11-17,Active,298191.67,0
711281,101223,33,Home,2003745.09,9.98,48,2024-07-19,2028-06-28,Closed,0.0,0
711282,105645,6,Home,1655031.56,9.19,24,2025-03-16,2027-03-06,Active,1446708.56,0
711283,104653,40,Personal,165540.23,12.83,36,2020-08-20,2023-08-05,Active,72744.68,0
711284,107138,32,Auto,421798.78,8.1,36,2022-05-22,2025-05-06,Active,378865.2,0
711285,100877,30,Home,1698131.81,5.5,24,2020-03-31,2022-03-21,Prepaid,0.0,0
711286,102233,36,Gold,189121.54,8.98,12,2020-11-28,2021-11-23,Active,50699.62,0
711287,105360,7,Auto,507550.11,8.14,24,2021-11-14,2023-11-04,Active,147507.83,0
711288,101266,40,Business,746739.08,7.7,24,2021-12-27,2023-12-17,Closed,0.0,0
711289,107807,26,Gold,731498.67,10.43,240,2020-09-30,2040-06-17,Closed,0.0,0
711290,105573,23,Business,2651406.87,9.4,36,2025-05-31,2028-05-15,Active,605413.44,0
711291,107879,37,Education,529271.63,6.16,36,2024-08-10,2027-07-26,Closed,0.0,0
711292,104278,14,Home,2639568.84,8.23,84,2024-06-24,2031-05-19,Active,2148759.04,0
711293,100041,13,Business,1911833.27,10.16,48,2023-01-18,2026-12-28,Closed,0.0,0
711294,109265,11,Home,1934005.17,8.34,180,2022-09-07,2037-06-20,Closed,0.0,0
711295,105004,13,Gold,300453.75,9.01,12,2025-10-23,2026-10-18,Closed,0.0,0
711296,109955,36,Business,1382155.3,9.92,120,2024-11-27,2034-10-06,Active,323557.63,0
711297,104508,5,Personal,182196.13,13.3,240,2025-11-07,2045-07-25,Active,145413.11,0
711298,104830,2,Gold,212283.89,9.78,48,2020-05-29,2024-05-08,Active,184242.99,0
711299,104542,28,Home,2313877.82,6.96,24,2023-04-11,2025-03-31,Closed,0.0,0
711300,105073,17,Personal,140641.96,11.36,60,2026-05-30,2031-05-04,Active,25168.13,0
711301,107035,30,Home,1994194.97,10.68,120,2022-06-15,2032-04-23,Active,1050860.86,0
711302,106074,6,Home,2367647.72,7.85,24,2026-05-19,2028-05-08,Active,1090771.94,0
711303,107422,17,Personal,234190.74,11.86,24,2025-04-16,2027-04-06,Active,175537.14,0
711304,105141,30,Gold,318386.99,10.1,120,2024-04-06,2034-02-13,Closed,0.0,0
711305,104396,5,Home,1120718.78,7.17,24,2022-02-14,2024-02-04,Active,927893.61,0
711306,103045,8,Auto,766748.11,7.89,84,2021-11-25,2028-10-19,Active,249392.84,0
711307,101929,4,Home,2708387.12,9.85,36,2026-07-29,2029-07-13,Closed,0.0,0
711308,106705,7,Auto,1032699.73,10.47,84,2023-12-13,2030-11-06,Active,384733.86,0
711309,103695,6,Personal,226511.11,15.97,180,2025-11-05,2040-08-18,Active,115905.27,0
711310,101630,4,Personal,176795.35,11.83,180,2026-03-13,2040-12-24,Prepaid,0.0,0
711311,108918,35,Education,242748.87,9.09,24,2023-07-25,2025-07-14,Closed,0.0,0
711312,107179,23,Auto,916263.16,12.1,60,2026-01-28,2031-01-02,Active,391931.39,0
711313,104635,24,Personal,379611.23,15.05,36,2022-10-26,2025-10-10,Active,281888.15,0
711314,105310,15,Business,1354232.51,9.74,120,2024-12-19,2034-10-28,Closed,0.0,0
711315,108997,9,Education,573664.48,7.3,60,2022-08-23,2027-07-28,Active,369446.97,0
711316,109846,37,Personal,80833.46,11.41,60,2021-12-28,2026-12-02,Active,60255.17,0
711317,108111,33,Home,2821459.51,8.68,120,2021-08-07,2031-06-16,Active,885143.7,0
711318,109414,39,Personal,248380.36,15.37,36,2025-02-27,2028-02-12,Active,82087.14,0
711319,107259,3,Home,1338893.93,9.83,120,2020-05-15,2030-03-24,Active,439004.57,0
711320,105753,26,Personal,476948.43,12.84,12,2023-08-04,2024-07-29,Active,354420.72,0
711321,108347,1,Auto,533167.23,12.58,240,2021-07-18,2041-04-04,Active,266119.52,0
711322,108347,18,Home,3482004.11,9.2,48,2024-01-16,2027-12-26,Active,802642.64,0
711323,104801,1,Home,2495057.93,9.95,84,2023-03-16,2030-02-07,Closed,0.0,0
711324,104548,22,Personal,176162.53,16.32,12,2025-10-16,2026-10-11,Active,160523.47,0
711325,101444,29,Auto,854254.61,8.21,36,2022-01-01,2024-12-16,Closed,0.0,0
711326,101765,31,Home,2103824.77,6.72,60,2026-02-18,2031-01-23,Active,1370522.01,0
711327,106576,5,Auto,1495137.47,9.74,36,2023-08-24,2026-08-08,Active,436076.51,0
711328,100704,33,Education,293718.78,7.58,48,2020-10-28,2024-10-07,Active,114666.31,0
711329,105608,29,Home,4974051.26,8.2,36,2023-10-21,2026-10-05,Active,2592950.19,0
711330,106651,16,Education,235967.88,6.95,36,2024-11-04,2027-10-20,Prepaid,0.0,0
711331,103133,14,Education,738445.69,7.53,12,2021-12-04,2022-11-29,Active,693796.46,0
711332,103410,5,Personal,250312.72,14.2,120,2022-01-18,2031-11-27,Closed,0.0,0
711333,103006,7,Personal,200831.49,12.9,120,2022-08-24,2032-07-02,Active,34636.03,0
711334,105170,19,Personal,176629.65,12.84,60,2021-09-26,2026-08-31,Active,46009.44,0
711335,103585,14,Business,1209399.5,13.77,36,2026-01-08,2028-12-23,Active,787931.78,0
711336,109218,36,Home,2330206.29,7.31,180,2023-11-06,2038-08-19,Active,2082606.31,0
711337,106986,14,Personal,301902.48,14.59,36,2022-02-13,2025-01-28,Active,220846.24,0
711338,103056,34,Auto,1135916.12,8.16,84,2023-09-10,2030-08-04,Closed,0.0,0
711339,107576,32,Business,5130827.12,13.98,60,2025-06-09,2030-05-14,Active,2155605.98,0
711340,107075,32,Personal,188232.12,12.12,120,2020-08-19,2030-06-28,Default,59846.41,1
711341,108956,33,Education,500571.61,6.85,240,2024-10-20,2044-07-07,Active,163893.31,0
711342,104589,30,Home,1992815.18,8.13,60,2021-07-22,2026-06-26,Active,749955.3,0
711343,106649,22,Personal,167155.28,11.32,36,2022-12-16,2025-11-30,Active,31797.25,0
711344,104854,19,Gold,431521.21,11.75,48,2025-12-26,2029-12-05,Closed,0.0,0
711345,102198,40,Personal,134923.59,11.65,24,2021-04-21,2023-04-11,Active,42486.39,0
711346,108489,2,Business,2423961.86,12.62,24,2020-02-04,2022-01-24,Active,432013.29,0
711347,109654,10,Gold,525640.6,8.77,48,2022-08-23,2026-08-02,Default,332019.69,1
711348,105999,36,Home,3352231.18,9.96,24,2025-03-09,2027-02-27,Active,1663306.37,0
711349,104197,8,Personal,216779.58,8.65,240,2026-06-03,2046-02-18,Active,202131.47,0
711350,107223,34,Personal,304767.01,12.22,84,2023-07-28,2030-06-21,Active,48036.38,0
711351,105158,33,Business,5140181.21,9.68,84,2024-06-28,2031-05-23,Active,4404390.5,0
711352,104043,33,Gold,290456.63,9.88,120,2021-10-11,2031-08-20,Active,270817.06,0
711353,105292,29,Home,4139947.94,9.48,36,2024-05-15,2027-04-30,Active,1208205.6,0
711354,101264,2,Gold,263904.93,11.1,180,2023-08-09,2038-05-22,Active,88034.21,0
711355,109639,13,Gold,344725.19,12.56,84,2022-01-14,2028-12-08,Closed,0.0,0
711356,104246,38,Business,1522204.44,12.5,36,2026-05-06,2029-04-20,Closed,0.0,0
711357,108681,5,Home,1509900.02,6.77,24,2022-11-21,2024-11-10,Active,454958.61,0
711358,106510,6,Education,251491.74,5.97,12,2024-08-28,2025-08-23,Active,135726.17,0
711359,109121,7,Gold,232972.75,10.31,48,2023-05-10,2027-04-19,Active,125086.52,0
711360,108518,1,Business,2054528.94,8.74,48,2024-06-25,2028-06-04,Closed,0.0,0
711361,103349,26,Education,486111.85,6.58,12,2020-11-21,2021-11-16,Active,83066.35,0
711362,106693,39,Personal,199008.33,11.13,36,2023-04-05,2026-03-20,Closed,0.0,0
711363,108202,22,Home,4532379.07,10.18,240,2021-10-17,2041-07-04,Default,1800971.98,1
711364,109720,3,Personal,322790.56,11.96,60,2026-01-29,2031-01-03,Closed,0.0,0
711365,105642,38,Home,3448197.08,8.61,60,2024-02-25,2029-01-29,Closed,0.0,0
711366,103677,1,Business,1574863.6,13.69,48,2023-03-13,2027-02-20,Active,1154480.65,0
711367,104004,5,Auto,619662.33,8.13,120,2022-08-16,2032-06-24,Active,154405.84,0
711368,102466,13,Personal,155355.38,13.87,180,2023-03-25,2038-01-05,Closed,0.0,0
711369,102710,33,Business,1851608.94,9.33,24,2020-10-04,2022-09-24,Active,1460319.06,0
711370,108869,25,Business,1500290.44,10.12,60,2021-06-04,2026-05-09,Active,647019.33,0
711371,100109,14,Home,990280.75,9.39,180,2024-01-01,2038-10-14,Active,150771.88,0
711372,102772,34,Personal,177574.23,13.88,120,2026-04-04,2036-02-11,Active,44047.31,0
711373,103795,32,Personal,139493.37,10.53,120,2025-02-15,2034-12-25,Active,65564.09,0
711374,102166,35,Home,3840821.64,7.64,24,2024-10-31,2026-10-21,Active,851200.67,0
711375,109680,13,Personal,187598.36,13.08,24,2022-10-20,2024-10-09,Active,50201.82,0
711376,101147,1,Business,1995759.06,8.51,180,2020-05-12,2035-02-23,Active,619373.08,0
711377,106417,1,Gold,443683.49,9.5,24,2023-04-23,2025-04-12,Active,277889.88,0
711378,103382,8,Business,1738610.35,11.72,240,2024-04-30,2044-01-16,Active,1476887.89,0
711379,106461,11,Personal,366284.51,12.83,24,2024-12-16,2026-12-06,Closed,0.0,0
711380,105493,5,Personal,172670.37,15.09,36,2024-07-24,2027-07-09,Active,50463.41,0
711381,103986,21,Gold,295672.2,9.26,12,2024-12-11,2025-12-06,Closed,0.0,0
711382,108385,4,Home,2417962.77,6.3,240,2023-01-01,2042-09-18,Active,363243.01,0
711383,108036,30,Education,836928.72,7.69,60,2023-07-18,2028-06-21,Active,154364.59,0
711384,105077,10,Gold,287618.81,10.95,84,2022-05-27,2029-04-20,Active,100426.04,0
711385,102754,18,Personal,119016.52,14.45,12,2025-05-31,2026-05-26,Active,103269.0,0
711386,105399,1,Home,2457503.91,10.5,60,2021-09-12,2026-08-17,Prepaid,0.0,0
711387,107320,36,Personal,225742.53,14.41,36,2024-09-11,2027-08-27,Active,139901.72,0
711388,108627,38,Gold,261413.71,12.56,60,2022-05-07,2027-04-11,Active,157264.43,0
711389,106816,31,Personal,141649.33,13.4,120,2022-11-18,2032-09-26,Active,124055.89,0
711390,105724,14,Education,352648.33,5.5,60,2020-04-24,2025-03-29,Closed,0.0,0
