transaction_id,account_id,transaction_date,transaction_type,amount,merchant_category,channel,transaction_status
1237312,502669,2025-05-09 01:40:45,Interest,8387.72,Shopping,ATM,Success
1237313,501004,2025-11-01 13:12:36,Withdrawal,3708.23,Fuel,POS,Success
1237314,510753,2025-03-26 20:42:29,Withdrawal,6514.52,Travel,UPI,Success
1237315,503710,2025-12-18 08:58:28,Withdrawal,6136.83,Other,Branch,Success
1237316,507278,2025-08-09 07:12:59,Interest,5179.58,Education,Internet Banking,Success
1237317,505821,2025-07-01 13:33:04,Payment,1262.81,Utilities,POS,Success
1237318,503213,2025-12-02 09:35:01,Transfer,3993.09,Shopping,UPI,Success
1237319,513398,2025-05-07 15:36:47,Deposit,4749.54,Travel,POS,Success
1237320,508807,2025-12-11 20:17:02,Withdrawal,8044.49,Travel,POS,Success
1237321,507170,2025-03-22 05:50:05,Withdrawal,930.69,Shopping,ATM,Success
1237322,501303,2025-09-11 15:30:03,Interest,8216.38,Education,Branch,Success
1237323,501869,2025-01-28 11:05:39,Deposit,12764.77,Shopping,Mobile,Success
1237324,512927,2025-09-02 08:38:29,Transfer,5892.13,Fuel,POS,Success
1237325,505942,2025-08-21 21:37:04,Transfer,10717.97,Groceries,POS,Success
1237326,508957,2025-11-14 00:23:26,Transfer,3898.48,Shopping,UPI,Success
1237327,513211,2025-05-07 14:27:57,Payment,31786.18,Education,POS,Success
1237328,502570,2025-12-16 11:40:52,Withdrawal,9618.27,Utilities,UPI,Success
1237329,511844,2025-02-27 18:32:13,Payment,12765.29,Fuel,ATM,Success
1237330,505812,2025-10-18 23:16:02,Interest,37052.87,Groceries,Internet Banking,Success
1237331,504927,2025-08-22 16:07:33,Withdrawal,6509.22,Utilities,UPI,Success
1237332,511018,2025-03-02 04:14:28,Withdrawal,2040.59,Fuel,POS,Reversed
1237333,507959,2025-08-07 12:33:46,Payment,11383.43,Utilities,Branch,Success
1237334,508593,2025-05-22 21:30:26,Transfer,18523.59,Other,UPI,Success
1237335,502416,2025-02-25 17:26:00,Payment,3724.88,Education,Internet Banking,Success
1237336,506598,2025-06-21 02:20:18,Payment,3244.73,Shopping,UPI,Success
1237337,507864,2025-02-21 18:13:51,Deposit,10055.11,Healthcare,UPI,Success
1237338,513461,2025-07-05 18:56:50,Withdrawal,1571.7,Education,Mobile,Success
1237339,513505,2025-02-11 22:27:18,Payment,2986.37,Fuel,POS,Success
1237340,510893,2025-08-18 22:34:32,Transfer,10415.5,Education,Internet Banking,Success
1237341,512872,2025-07-30 17:19:56,Withdrawal,4911.12,Utilities,UPI,Success
1237342,501692,2025-12-05 02:18:15,Deposit,6836.11,Fuel,Branch,Success
1237343,502089,2025-06-22 12:41:29,Deposit,3834.44,Education,ATM,Success
1237344,505306,2025-07-21 12:04:27,Payment,5441.69,Shopping,POS,Success
1237345,506475,2025-08-24 05:10:19,Deposit,6690.1,Shopping,POS,Success
1237346,504378,2025-08-03 10:53:21,Deposit,1796.3,Education,POS,Success
1237347,505374,2025-07-03 04:53:34,Transfer,1050.8,Education,ATM,Success
1237348,507159,2025-10-17 05:50:57,Withdrawal,3948.18,Utilities,Internet Banking,Success
1237349,500951,2025-12-06 17:19:08,Interest,31291.08,Utilities,UPI,Success
1237350,510382,2025-01-06 18:02:21,Deposit,5997.32,Groceries,POS,Success
1237351,500077,2025-04-05 07:00:03,Payment,9006.23,Dining,UPI,Success
1237352,509615,2025-05-16 17:29:50,Transfer,1664.05,Healthcare,ATM,Success
1237353,501645,2025-11-16 00:06:16,Deposit,3522.9,Fuel,Mobile,Success
1237354,501362,2025-08-18 13:43:09,Interest,6865.69,Education,UPI,Success
1237355,505698,2025-01-13 15:48:00,Transfer,11696.39,Healthcare,Internet Banking,Success
1237356,505590,2025-03-25 05:17:59,Payment,14717.71,Travel,ATM,Success
1237357,507830,2025-07-29 23:36:53,Interest,15030.55,Travel,ATM,Success
1237358,511858,2025-03-27 15:41:28,Withdrawal,15856.17,Dining,POS,Success
1237359,508432,2025-10-31 03:46:56,Withdrawal,4604.97,Healthcare,Internet Banking,Success
1237360,509981,2025-07-21 03:50:28,Deposit,35213.39,Travel,ATM,Success
1237361,508797,2025-09-19 12:49:44,Deposit,21043.04,Groceries,UPI,Success
1237362,505614,2025-04-24 09:12:39,Interest,6119.56,Dining,UPI,Success
1237363,504324,2025-05-19 05:07:36,Deposit,9043.58,Shopping,Internet Banking,Success
1237364,512030,2025-04-21 09:43:15,Transfer,6392.85,Utilities,POS,Success
1237365,504953,2025-02-04 22:00:57,Interest,1280.74,Healthcare,Internet Banking,Success
1237366,512284,2025-06-06 07:50:25,Payment,2992.07,Other,UPI,Success
1237367,503266,2025-05-10 11:25:32,Payment,1394.19,Dining,UPI,Success
1237368,507966,2025-11-25 21:45:57,Interest,3907.44,Shopping,POS,Success
1237369,502035,2025-05-22 08:03:34,Deposit,3518.7,Shopping,Mobile,Success
1237370,501064,2025-06-16 21:03:20,Deposit,8798.09,Education,Mobile,Success
1237371,506126,2025-08-04 05:06:38,Payment,5469.55,Travel,POS,Success
1237372,504477,2025-07-28 17:57:58,Withdrawal,6450.56,Other,Branch,Success
1237373,501429,2025-09-09 11:48:20,Deposit,6064.85,Dining,ATM,Success
1237374,507479,2025-02-16 13:58:11,Payment,3818.82,Dining,UPI,Success
1237375,501227,2025-04-10 21:08:29,Transfer,4479.0,Other,POS,Success
1237376,506955,2025-05-04 17:53:34,Payment,9054.8,Utilities,UPI,Success
1237377,501184,2025-03-04 02:17:59,Deposit,16774.1,Education,Mobile,Success
1237378,509186,2025-11-19 15:20:24,Interest,7621.02,Healthcare,Internet Banking,Success
1237379,507101,2025-02-03 06:53:36,Transfer,3077.0,Utilities,Mobile,Success
1237380,507367,2025-01-15 12:30:37,Payment,6697.36,Other,UPI,Success
1237381,512886,2025-02-27 17:39:35,Fee,2043.31,Healthcare,UPI,Success
1237382,513537,2025-02-15 18:22:51,Payment,8864.56,Travel,UPI,Success
1237383,502936,2025-11-29 23:57:38,Withdrawal,14846.78,Groceries,Branch,Success
1237384,506910,2025-05-28 11:39:51,Deposit,17270.4,Utilities,UPI,Success
1237385,510615,2025-01-09 10:27:33,Deposit,619.87,Shopping,Internet Banking,Success
1237386,500830,2025-11-15 00:43:16,Withdrawal,8231.38,Dining,POS,Success
1237387,500567,2025-06-06 08:36:22,Transfer,1290.72,Groceries,UPI,Success
1237388,513982,2025-10-23 01:40:54,Withdrawal,7507.73,Other,POS,Success
1237389,507626,2025-08-10 20:25:20,Withdrawal,3928.59,Utilities,UPI,Success
1237390,501654,2025-11-08 20:32:29,Withdrawal,2979.28,Fuel,Internet Banking,Success
1237391,503319,2025-04-20 09:36:18,Fee,1340.74,Shopping,UPI,Success
1237392,510807,2025-06-01 14:24:44,Deposit,13517.4,Dining,UPI,Success
1237393,511586,2025-10-15 17:13:05,Payment,7008.09,Healthcare,POS,Success
1237394,511886,2025-05-05 23:18:34,Withdrawal,6115.26,Other,UPI,Success
1237395,505257,2025-03-05 15:12:36,Interest,861.03,Other,UPI,Success
1237396,507514,2025-09-13 22:58:51,Deposit,2760.71,Fuel,POS,Success
1237397,509809,2025-10-06 03:51:59,Interest,5636.97,Shopping,POS,Success
1237398,508422,2025-09-01 07:50:03,Transfer,2900.68,Utilities,UPI,Success
1237399,508650,2025-11-30 16:06:29,Deposit,1504.16,Dining,POS,Success
1237400,512117,2025-03-14 02:36:27,Deposit,19853.77,Groceries,UPI,Success
1237401,509398,2025-08-19 18:07:08,Payment,7547.94,Education,Mobile,Success
1237402,506024,2025-11-17 00:08:20,Interest,4057.44,Fuel,Mobile,Success
1237403,503095,2025-09-25 08:15:13,Deposit,6320.94,Fuel,Internet Banking,Success
1237404,500363,2025-03-05 01:36:37,Payment,2768.03,Education,POS,Success
1237405,508745,2025-09-29 08:41:27,Payment,5941.12,Shopping,POS,Success
1237406,510030,2025-07-15 11:12:29,Deposit,1848.91,Shopping,Mobile,Success
1237407,503094,2025-11-29 15:47:32,Payment,24270.39,Fuel,UPI,Success
1237408,501128,2025-01-16 00:57:57,Interest,3027.88,Other,POS,Success
1237409,506516,2025-02-14 21:37:41,Payment,15143.7,Other,POS,Success
1237410,510673,2025-08-28 08:44:41,Transfer,36462.83,Dining,UPI,Success
1237411,505526,2025-05-31 19:03:58,Transfer,5169.64,Utilities,POS,Success
1237412,512737,2025-03-19 12:43:07,Fee,29170.18,Groceries,ATM,Success
1237413,506371,2025-03-18 19:41:45,Withdrawal,2741.39,Shopping,POS,Success
1237414,510153,2025-11-10 20:40:52,Interest,5306.45,Healthcare,UPI,Success
1237415,510402,2025-04-04 14:58:45,Withdrawal,7840.14,Education,Internet Banking,Success
1237416,500651,2025-10-12 21:48:54,Deposit,1710.23,Shopping,UPI,Success
1237417,504940,2025-07-09 11:08:17,Deposit,4864.16,Fuel,POS,Success
1237418,509007,2025-10-22 11:17:02,Deposit,2186.39,Education,UPI,Success
1237419,502381,2025-12-03 02:54:30,Interest,9101.58,Travel,UPI,Success
1237420,503967,2025-03-29 14:17:15,Fee,7869.13,Education,Mobile,Success
1237421,503933,2025-08-30 07:18:54,Withdrawal,7976.71,Groceries,UPI,Failed
1237422,505693,2025-08-22 16:44:22,Withdrawal,4270.77,Utilities,POS,Success
1237423,508399,2025-01-26 08:45:50,Withdrawal,5339.8,Utilities,ATM,Success
1237424,511174,2025-01-31 15:05:03,Deposit,10669.26,Dining,Mobile,Success
1237425,504834,2025-05-04 15:06:06,Withdrawal,8697.68,Fuel,UPI,Success
1237426,508410,2025-08-26 00:29:18,Deposit,13299.39,Groceries,UPI,Success
1237427,507527,2025-08-11 12:15:53,Interest,22560.32,Groceries,Branch,Success
1237428,512905,2025-12-24 23:14:03,Deposit,29365.98,Utilities,Mobile,Success
1237429,507317,2025-09-23 09:49:55,Deposit,9353.19,Utilities,Mobile,Success
1237430,512767,2025-08-19 06:34:59,Payment,14740.81,Education,UPI,Success
1237431,501557,2025-04-27 14:17:23,Deposit,1472.21,Education,Mobile,Success
1237432,507632,2025-11-09 02:42:25,Withdrawal,3580.48,Utilities,UPI,Success
1237433,513677,2025-03-01 05:05:21,Interest,8267.51,Travel,UPI,Success
1237434,510858,2025-01-18 05:13:32,Withdrawal,2095.58,Shopping,UPI,Success
1237435,509455,2025-08-24 17:47:10,Interest,1607.45,Other,UPI,Success
1237436,512019,2025-09-11 17:30:28,Deposit,7184.54,Other,Internet Banking,Failed
1237437,512652,2025-06-06 23:30:43,Transfer,4741.22,Groceries,ATM,Success
1237438,512078,2025-09-22 21:05:37,Withdrawal,4255.18,Shopping,UPI,Success
1237439,511123,2025-03-11 18:18:09,Fee,501.27,Dining,Internet Banking,Success
1237440,502572,2025-07-15 21:01:51,Fee,30791.15,Other,UPI,Success
1237441,511302,2025-07-11 17:47:58,Transfer,2019.6,Education,UPI,Success
1237442,510901,2025-08-15 00:11:31,Interest,5602.51,Education,UPI,Success
1237443,512442,2025-10-26 18:11:44,Withdrawal,1578.53,Fuel,ATM,Success
1237444,502096,2025-08-04 15:15:02,Transfer,8531.56,Education,Internet Banking,Success
1237445,509436,2025-12-16 04:05:53,Payment,1291.12,Other,UPI,Success
1237446,508735,2025-09-14 05:14:28,Withdrawal,7738.33,Other,ATM,Success
1237447,509948,2025-06-07 04:36:19,Payment,3097.98,Education,Mobile,Success
1237448,501170,2025-07-07 03:47:56,Deposit,12624.89,Education,Branch,Success
1237449,505086,2025-02-23 00:04:02,Withdrawal,8177.72,Other,Internet Banking,Success
1237450,511185,2025-06-25 23:11:57,Deposit,4593.5,Healthcare,POS,Success
1237451,508494,2025-11-17 01:01:13,Deposit,1127.44,Shopping,Branch,Success
1237452,510065,2025-03-18 10:21:07,Transfer,4891.42,Utilities,UPI,Success
1237453,507226,2025-12-11 15:16:08,Fee,3956.19,Healthcare,UPI,Success
1237454,502282,2025-06-18 14:10:35,Deposit,2004.95,Healthcare,POS,Success
1237455,501608,2025-06-26 23:17:04,Fee,6131.06,Other,ATM,Success
1237456,500396,2025-02-01 15:51:32,Deposit,4957.8,Education,Internet Banking,Success
1237457,502091,2025-12-11 04:35:26,Transfer,8550.2,Education,Branch,Success
1237458,505868,2025-06-13 08:56:22,Deposit,2869.19,Other,UPI,Success
1237459,511401,2025-04-23 10:57:21,Deposit,1616.82,Other,UPI,Success
1237460,510665,2025-01-03 07:33:12,Transfer,7524.82,Healthcare,UPI,Success
1237461,506309,2025-12-22 23:28:51,Withdrawal,39299.79,Travel,Internet Banking,Success
1237462,513117,2025-11-01 00:45:53,Payment,3846.4,Education,ATM,Success
1237463,501409,2025-01-10 07:26:40,Interest,6316.16,Education,ATM,Reversed
1237464,503040,2025-09-08 06:28:28,Withdrawal,1240.38,Groceries,UPI,Success
1237465,513408,2025-01-18 04:23:37,Withdrawal,2306.89,Shopping,UPI,Success
1237466,510230,2025-10-19 18:17:03,Withdrawal,3021.75,Travel,UPI,Success
1237467,504248,2025-10-02 08:12:55,Payment,6496.91,Travel,ATM,Success
1237468,508784,2025-07-09 07:33:46,Deposit,9184.73,Travel,UPI,Success
1237469,512597,2025-10-22 17:08:58,Payment,14800.92,Education,POS,Success
1237470,503071,2025-04-28 02:21:15,Deposit,3815.23,Dining,POS,Success
1237471,512309,2025-11-19 15:39:13,Transfer,21792.73,Other,UPI,Success
1237472,513603,2025-12-07 03:22:06,Transfer,2954.69,Fuel,UPI,Success
1237473,504134,2025-11-22 14:41:30,Transfer,20341.34,Dining,ATM,Success
1237474,512019,2025-12-20 07:05:46,Interest,19879.31,Dining,Mobile,Success
1237475,508087,2025-02-19 18:48:12,Deposit,23756.72,Other,Mobile,Success
1237476,502492,2025-12-25 11:48:19,Deposit,4041.02,Fuel,Branch,Success
1237477,513601,2025-02-03 17:18:32,Deposit,3151.04,Dining,Internet Banking,Success
1237478,508154,2025-06-25 15:53:19,Fee,1303.53,Education,ATM,Success
1237479,500838,2025-02-12 03:41:08,Payment,2285.53,Fuel,Internet Banking,Success
1237480,509719,2025-07-10 03:48:32,Withdrawal,1562.0,Education,Mobile,Success
1237481,508225,2025-02-02 21:20:15,Withdrawal,3168.83,Healthcare,Internet Banking,Success
1237482,500018,2025-06-28 19:45:57,Transfer,7138.25,Travel,UPI,Success
1237483,503414,2025-06-09 12:58:37,Transfer,3873.88,Healthcare,Mobile,Success
1237484,503171,2025-01-13 21:10:39,Payment,832.15,Groceries,Internet Banking,Success
1237485,513557,2025-02-18 11:28:57,Withdrawal,4353.52,Dining,POS,Failed
1237486,508369,2025-02-25 19:04:04,Deposit,581.0,Education,ATM,Failed
1237487,506294,2025-05-16 09:15:27,Deposit,10287.86,Travel,Branch,Success
1237488,504152,2025-09-10 00:47:46,Deposit,3830.92,Education,POS,Success
1237489,508719,2025-02-02 12:13:50,Deposit,14127.73,Dining,POS,Success
1237490,511013,2025-05-09 17:56:45,Withdrawal,29539.84,Dining,UPI,Success
1237491,503812,2025-02-26 10:51:49,Deposit,3916.26,Healthcare,POS,Success
1237492,503250,2025-06-02 18:18:30,Deposit,11027.0,Healthcare,Internet Banking,Success
1237493,506779,2025-08-01 20:24:50,Payment,3413.87,Healthcare,UPI,Success
1237494,503276,2025-12-01 18:59:03,Payment,5232.31,Travel,UPI,Success
1237495,500108,2025-04-28 00:02:43,Payment,2039.98,Other,UPI,Success
1237496,513634,2025-01-07 09:55:44,Interest,1330.27,Utilities,UPI,Success
1237497,513995,2025-01-04 09:47:19,Payment,6608.0,Utilities,UPI,Success
1237498,510089,2025-03-02 20:44:30,Fee,6267.21,Shopping,Mobile,Success
1237499,508734,2025-11-06 18:23:27,Withdrawal,4320.23,Dining,Mobile,Success
1237500,506697,2025-09-05 02:30:58,Deposit,24824.22,Dining,UPI,Success
1237501,504824,2025-05-17 22:10:36,Withdrawal,3212.03,Travel,Branch,Success
1237502,512113,2025-02-03 01:35:19,Withdrawal,3171.37,Groceries,ATM,Success
1237503,509871,2025-01-23 14:05:41,Fee,29734.21,Utilities,POS,Success
1237504,509492,2025-11-17 08:57:42,Transfer,2591.45,Shopping,ATM,Success
1237505,508642,2025-11-29 21:56:10,Transfer,9814.43,Travel,ATM,Success
1237506,500650,2025-06-01 11:35:37,Transfer,9294.25,Travel,Internet Banking,Success
1237507,505725,2025-11-10 03:28:11,Deposit,7038.37,Education,UPI,Success
1237508,508271,2025-01-16 08:38:15,Payment,8591.61,Utilities,POS,Success
1237509,500952,2025-09-05 12:12:09,Deposit,4385.42,Utilities,POS,Success
1237510,501582,2025-09-04 22:42:29,Deposit,4844.76,Healthcare,UPI,Success
1237511,504667,2025-07-28 08:16:20,Payment,12333.16,Groceries,Branch,Success
1237512,505079,2025-06-05 09:36:51,Interest,6444.98,Healthcare,ATM,Success
1237513,504304,2025-05-03 16:02:24,Deposit,1244.38,Groceries,UPI,Success
1237514,503611,2025-12-01 03:20:25,Transfer,5717.71,Fuel,Branch,Success
1237515,510433,2025-05-18 06:22:03,Interest,17983.65,Dining,ATM,Success
1237516,507746,2025-03-14 01:45:04,Fee,4044.54,Dining,POS,Success
1237517,509709,2025-11-03 19:17:44,Payment,2251.55,Other,ATM,Success
1237518,511920,2025-10-13 20:42:19,Transfer,39110.71,Education,UPI,Success
1237519,507663,2025-07-23 22:40:35,Payment,15478.27,Education,Mobile,Success
1237520,506179,2025-04-30 10:20:20,Transfer,3694.66,Education,ATM,Success
1237521,501231,2025-01-30 15:20:52,Payment,4518.5,Shopping,POS,Success
1237522,500473,2025-12-29 06:38:22,Payment,18474.2,Travel,POS,Success
1237523,502011,2025-03-09 04:51:23,Transfer,2022.43,Fuel,Internet Banking,Success
1237524,502734,2025-12-13 06:14:59,Payment,5019.31,Travel,UPI,Success
1237525,505004,2025-08-24 03:51:36,Transfer,2452.93,Dining,Internet Banking,Success
1237526,501130,2025-08-31 10:21:29,Withdrawal,11696.46,Fuel,ATM,Success
1237527,503720,2025-03-13 04:58:44,Interest,627.91,Dining,Internet Banking,Success
1237528,506638,2025-04-23 06:00:43,Transfer,7792.17,Travel,Internet Banking,Success
1237529,510827,2025-02-17 19:55:13,Withdrawal,3664.74,Dining,UPI,Success
1237530,502613,2025-05-21 01:34:24,Deposit,8996.44,Dining,ATM,Success
1237531,507707,2025-04-03 22:33:00,Transfer,12170.96,Shopping,UPI,Success
1237532,509038,2025-06-26 01:13:25,Payment,2449.76,Groceries,Internet Banking,Success
1237533,510712,2025-02-09 15:21:34,Fee,6208.3,Healthcare,POS,Success
1237534,503515,2025-10-11 23:41:15,Transfer,1869.18,Groceries,POS,Success
1237535,503486,2025-02-14 21:40:24,Transfer,61882.78,Groceries,Internet Banking,Success
1237536,508933,2025-10-09 18:47:05,Payment,22963.79,Fuel,UPI,Success
1237537,505759,2025-04-04 23:04:26,Transfer,10911.86,Utilities,POS,Success
1237538,504173,2025-08-02 23:20:23,Payment,7099.56,Other,UPI,Success
1237539,500752,2025-08-03 21:46:06,Deposit,3391.89,Fuel,POS,Success
1237540,504373,2025-11-28 06:58:31,Transfer,3848.24,Travel,Internet Banking,Success
1237541,504818,2025-07-31 08:08:29,Transfer,2928.6,Shopping,Mobile,Success
1237542,500052,2025-07-12 03:33:09,Deposit,10173.55,Other,ATM,Success
1237543,507923,2025-01-25 01:39:30,Transfer,10209.83,Healthcare,ATM,Success
1237544,510170,2025-04-17 09:05:59,Transfer,7538.76,Healthcare,Branch,Success
1237545,512228,2025-06-10 11:06:14,Payment,14713.04,Education,Internet Banking,Success
1237546,500587,2025-02-22 15:14:08,Fee,7527.83,Education,ATM,Success
1237547,513385,2025-06-10 02:28:01,Deposit,7545.29,Education,Mobile,Success
1237548,507644,2025-11-24 01:27:13,Payment,3091.71,Fuel,Mobile,Success
1237549,505425,2025-03-28 01:27:21,Deposit,2949.27,Shopping,Mobile,Success
1237550,511201,2025-09-02 21:20:51,Withdrawal,3275.1,Groceries,UPI,Reversed
1237551,509296,2025-06-08 19:39:42,Interest,11657.44,Groceries,ATM,Success
1237552,503153,2025-03-08 22:02:50,Deposit,3277.3,Education,Internet Banking,Success
1237553,511284,2025-08-11 00:48:48,Transfer,601.33,Education,POS,Success
1237554,510940,2025-01-29 06:46:06,Transfer,1327.81,Education,Internet Banking,Success
1237555,512867,2025-02-07 12:34:22,Withdrawal,1908.78,Travel,Internet Banking,Success
1237556,510764,2025-05-18 19:02:09,Interest,25101.04,Education,UPI,Success
1237557,511145,2025-01-22 18:04:56,Transfer,17011.11,Other,ATM,Success
1237558,503306,2025-11-11 18:58:31,Deposit,2121.04,Other,ATM,Success
1237559,506549,2025-04-10 02:57:54,Deposit,10377.89,Travel,ATM,Success
1237560,501147,2025-10-03 03:51:25,Deposit,46234.97,Fuel,UPI,Success
1237561,511089,2025-04-07 00:55:09,Fee,1134.13,Shopping,POS,Success
1237562,510485,2025-02-22 08:42:36,Deposit,456.71,Education,POS,Success
1237563,500069,2025-06-15 22:38:09,Deposit,10577.95,Groceries,ATM,Failed
1237564,502665,2025-02-26 04:22:43,Deposit,2718.89,Groceries,Mobile,Success
1237565,512908,2025-01-14 19:39:58,Payment,1474.29,Shopping,ATM,Success
1237566,511015,2025-01-01 01:20:57,Deposit,13648.66,Education,UPI,Success
1237567,508350,2025-09-08 17:46:33,Transfer,5333.87,Utilities,UPI,Success
1237568,510601,2025-01-04 15:09:55,Deposit,955.39,Groceries,Internet Banking,Success
1237569,508994,2025-09-23 05:00:02,Deposit,23536.02,Education,POS,Success
1237570,508072,2025-06-06 02:52:07,Withdrawal,2034.66,Healthcare,ATM,Success
1237571,512784,2025-07-09 20:01:39,Deposit,2407.29,Shopping,POS,Success
1237572,508619,2025-05-11 14:58:57,Payment,33889.96,Healthcare,UPI,Success
1237573,504901,2025-09-04 02:35:28,Interest,3001.44,Dining,Mobile,Success
1237574,500302,2025-12-15 20:25:11,Deposit,6040.91,Dining,UPI,Success
1237575,504671,2025-09-18 10:42:54,Transfer,5724.63,Fuel,Internet Banking,Success
1237576,509791,2025-05-18 03:11:01,Transfer,3851.59,Travel,POS,Success
1237577,509499,2025-12-04 14:50:49,Fee,4500.25,Shopping,UPI,Success
1237578,505519,2025-02-18 02:07:36,Withdrawal,582.94,Groceries,ATM,Success
1237579,513172,2025-07-05 20:00:56,Deposit,20996.11,Shopping,ATM,Success
1237580,512012,2025-03-24 12:14:55,Withdrawal,2999.76,Dining,POS,Success
1237581,509679,2025-04-17 15:47:32,Withdrawal,2354.49,Shopping,POS,Success
1237582,500768,2025-01-15 06:44:53,Deposit,30150.51,Shopping,POS,Success
1237583,507817,2025-01-13 02:06:39,Deposit,6953.13,Groceries,Internet Banking,Success
